,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,gabor,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,656425,Gabor-Discrimination,v2,jsons/s6_even.json,1280,673,1280,800,2-5-2024,11-22-40,1,0,c4,clipboard,R,H,classroom,1,scaled,c4_large_clipboard_R_H.png,large,c,1,3088,0,4,c4_large_clipboard_R_H.png,140549,354275,23,Woman
1,656425,Gabor-Discrimination,v2,jsons/s6_even.json,1280,673,1280,800,2-5-2024,11-22-40,1,1,c2,toaster,R,H,kitchen,0,scaled,c2_large_toaster_R_H.png,large,c,1,1169,1,5,c2_large_toaster_R_H.png,140549,354275,23,Woman
2,656425,Gabor-Discrimination,v2,jsons/s6_even.json,1280,673,1280,800,2-5-2024,11-22-40,1,2,c10,sponge,R,V,kitchen,0,misscaled,c10_large_sponge_R_V.png,large,m,1,946,2,7,c10_large_sponge_R_V.png,140549,354275,23,Woman
3,656425,Gabor-Discrimination,v2,jsons/s6_even.json,1280,673,1280,800,2-5-2024,11-22-40,1,3,k8,notebook,R,H,classroom,0,scaled,k8_large_notebook_R_H.png,large,c,1,1820,3,4,k8_large_notebook_R_H.png,140549,354275,23,Woman
4,656425,Gabor-Discrimination,v2,jsons/s6_even.json,1280,673,1280,800,2-5-2024,11-22-40,1,4,c6,spoon,R,V,kitchen,0,misscaled,c6_large_spoon_R_V.png,large,m,1,1321,4,5,c6_large_spoon_R_V.png,140549,354275,23,Woman
5,656425,Gabor-Discrimination,v2,jsons/s6_even.json,1280,673,1280,800,2-5-2024,11-22-40,1,5,k4,laptop,R,V,classroom,0,scaled,k4_large_laptop_R_V.png,large,m,1,1385,5,4,k4_large_laptop_R_V.png,140549,354275,23,Woman
6,656425,Gabor-Discrimination,v2,jsons/s6_even.json,1280,673,1280,800,2-5-2024,11-22-40,1,6,k6,kettle,L,V,kitchen,1,scaled,k6_large_kettle_L_V.png,large,m,1,1106,6,4,k6_large_kettle_L_V.png,140549,354275,23,Woman
7,656425,Gabor-Discrimination,v2,jsons/s6_even.json,1280,673,1280,800,2-5-2024,11-22-40,1,7,k2,saltshaker,L,H,kitchen,1,misscaled,k2_large_saltshaker_L_H.png,large,c,1,1185,7,7,k2_large_saltshaker_L_H.png,140549,354275,23,Woman
8,656425,Gabor-Discrimination,v2,jsons/s6_even.json,1280,673,1280,800,2-5-2024,11-22-40,1,8,c8,eraser,L,H,classroom,1,misscaled,c8_large_eraser_L_H.png,large,c,1,2008,8,7,c8_large_eraser_L_H.png,140549,354275,23,Woman
9,656425,Gabor-Discrimination,v2,jsons/s6_even.json,1280,673,1280,800,2-5-2024,11-22-40,1,9,c0,binderclip,L,V,classroom,1,misscaled,c0_large_binderclip_L_V.png,large,m,1,959,9,7,c0_large_binderclip_L_V.png,140549,354275,23,Woman
10,656425,Gabor-Discrimination,v2,jsons/s6_even.json,1280,673,1280,800,2-5-2024,11-22-40,1,10,k0,flashdrive,L,H,classroom,0,misscaled,k0_large_flashdrive_L_H.png,large,c,1,1232,10,7,k0_large_flashdrive_L_H.png,140549,354275,23,Woman
11,656425,Gabor-Discrimination,v2,jsons/s6_even.json,1280,673,1280,800,2-5-2024,11-22-40,1,11,k10,pot,L,V,kitchen,1,scaled,k10_large_pot_L_V.png,large,m,1,1912,11,2,k10_large_pot_L_V.png,140549,354275,23,Woman
