,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,gabor,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,320153,Gabor-Discrimination,v2,jsons/s7_odd.json,1536,695,1536,864,2-5-2024,23-53-50,1,0,c11,eraser,R,V,classroom,1,misscaled,c11_large_eraser_R_V.png,large,m,1,3399,0,7,c11_large_eraser_R_V.png,152554,266132,20,Man
1,320153,Gabor-Discrimination,v2,jsons/s7_odd.json,1536,695,1536,864,2-5-2024,23-53-50,1,1,k5,saltshaker,R,H,kitchen,1,misscaled,k5_large_saltshaker_R_H.png,large,c,1,2960,1,7,k5_large_saltshaker_R_H.png,152554,266132,20,Man
2,320153,Gabor-Discrimination,v2,jsons/s7_odd.json,1536,695,1536,864,2-5-2024,23-53-50,1,2,k9,kettle,L,H,kitchen,1,scaled,k9_large_kettle_L_H.png,large,c,1,1616,2,5,k9_large_kettle_L_H.png,152554,266132,20,Man
3,320153,Gabor-Discrimination,v2,jsons/s7_odd.json,1536,695,1536,864,2-5-2024,23-53-50,1,3,k3,flashdrive,L,H,classroom,0,misscaled,k3_large_flashdrive_L_H.png,large,c,1,1312,3,7,k3_large_flashdrive_L_H.png,152554,266132,20,Man
4,320153,Gabor-Discrimination,v2,jsons/s7_odd.json,1536,695,1536,864,2-5-2024,23-53-50,1,4,k1,sponge,L,V,kitchen,1,misscaled,k1_large_sponge_L_V.png,large,m,1,1165,4,7,k1_large_sponge_L_V.png,152554,266132,20,Man
5,320153,Gabor-Discrimination,v2,jsons/s7_odd.json,1536,695,1536,864,2-5-2024,23-53-50,1,5,c3,binderclip,L,V,classroom,1,misscaled,c3_large_binderclip_L_V.png,large,m,1,1337,5,7,c3_large_binderclip_L_V.png,152554,266132,20,Man
6,320153,Gabor-Discrimination,v2,jsons/s7_odd.json,1536,695,1536,864,2-5-2024,23-53-50,1,6,k7,laptop,R,H,classroom,0,scaled,k7_large_laptop_R_H.png,large,c,1,871,6,4,k7_large_laptop_R_H.png,152554,266132,20,Man
7,320153,Gabor-Discrimination,v2,jsons/s7_odd.json,1536,695,1536,864,2-5-2024,23-53-50,1,7,k11,notebook,L,V,classroom,0,scaled,k11_large_notebook_L_V.png,large,m,1,1085,7,5,k11_large_notebook_L_V.png,152554,266132,20,Man
8,320153,Gabor-Discrimination,v2,jsons/s7_odd.json,1536,695,1536,864,2-5-2024,23-53-50,1,8,c7,clipboard,L,H,classroom,1,scaled,c7_large_clipboard_L_H.png,large,c,1,1757,8,6,c7_large_clipboard_L_H.png,152554,266132,20,Man
9,320153,Gabor-Discrimination,v2,jsons/s7_odd.json,1536,695,1536,864,2-5-2024,23-53-50,1,9,c9,spoon,R,V,kitchen,0,misscaled,c9_large_spoon_R_V.png,large,m,1,979,9,7,c9_large_spoon_R_V.png,152554,266132,20,Man
10,320153,Gabor-Discrimination,v2,jsons/s7_odd.json,1536,695,1536,864,2-5-2024,23-53-50,1,10,c1,pot,R,H,kitchen,0,scaled,c1_large_pot_R_H.png,large,c,1,966,10,4,c1_large_pot_R_H.png,152554,266132,20,Man
11,320153,Gabor-Discrimination,v2,jsons/s7_odd.json,1536,695,1536,864,2-5-2024,23-53-50,1,11,c5,toaster,R,V,kitchen,0,scaled,c5_large_toaster_R_V.png,large,m,1,773,11,7,c5_large_toaster_R_V.png,152554,266132,20,Man
