,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,gabor,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,980783,Gabor-Discrimination,v2,jsons/s5_odd.json,1366,617,1366,768,2-5-2024,20-35-24,2,0,k5,kettle,L,H,kitchen,1,scaled,k5_large_kettle_L_H.png,large,c,1,1520,0,5,k5_large_kettle_L_H.png,176595,519707,24,Woman
1,980783,Gabor-Discrimination,v2,jsons/s5_odd.json,1366,617,1366,768,2-5-2024,20-35-24,2,1,k7,notebook,L,H,classroom,0,scaled,k7_large_notebook_L_H.png,large,c,1,1169,1,5,k7_large_notebook_L_H.png,176595,519707,24,Woman
2,980783,Gabor-Discrimination,v2,jsons/s5_odd.json,1366,617,1366,768,2-5-2024,20-35-24,2,2,k3,laptop,L,H,classroom,0,scaled,k3_large_laptop_L_H.png,large,c,1,1002,2,4,k3_large_laptop_L_H.png,176595,519707,24,Woman
3,980783,Gabor-Discrimination,v2,jsons/s5_odd.json,1366,617,1366,768,2-5-2024,20-35-24,2,3,c5,spoon,R,H,kitchen,0,misscaled,c5_large_spoon_R_H.png,large,c,1,1417,3,6,c5_large_spoon_R_H.png,176595,519707,24,Woman
4,980783,Gabor-Discrimination,v2,jsons/s5_odd.json,1366,617,1366,768,2-5-2024,20-35-24,2,4,c1,toaster,R,V,kitchen,0,scaled,c1_large_toaster_R_V.png,large,m,1,1136,4,4,c1_large_toaster_R_V.png,176595,519707,24,Woman
5,980783,Gabor-Discrimination,v2,jsons/s5_odd.json,1366,617,1366,768,2-5-2024,20-35-24,2,5,c9,sponge,L,V,kitchen,0,misscaled,c9_large_sponge_L_V.png,large,m,1,1094,5,6,c9_large_sponge_L_V.png,176595,519707,24,Woman
6,980783,Gabor-Discrimination,v2,jsons/s5_odd.json,1366,617,1366,768,2-5-2024,20-35-24,2,6,k9,pot,R,V,kitchen,1,scaled,k9_large_pot_R_V.png,large,m,1,1114,6,4,k9_large_pot_R_V.png,176595,519707,24,Woman
7,980783,Gabor-Discrimination,v2,jsons/s5_odd.json,1366,617,1366,768,2-5-2024,20-35-24,2,7,c3,clipboard,L,V,classroom,1,scaled,c3_large_clipboard_L_V.png,large,m,1,941,7,5,c3_large_clipboard_L_V.png,176595,519707,24,Woman
8,980783,Gabor-Discrimination,v2,jsons/s5_odd.json,1366,617,1366,768,2-5-2024,20-35-24,2,8,c7,eraser,L,V,classroom,1,misscaled,c7_large_eraser_L_V.png,large,m,1,1317,8,5,c7_large_eraser_L_V.png,176595,519707,24,Woman
9,980783,Gabor-Discrimination,v2,jsons/s5_odd.json,1366,617,1366,768,2-5-2024,20-35-24,2,9,k1,saltshaker,R,V,kitchen,1,misscaled,k1_large_saltshaker_R_V.png,large,m,1,964,9,7,k1_large_saltshaker_R_V.png,176595,519707,24,Woman
10,980783,Gabor-Discrimination,v2,jsons/s5_odd.json,1366,617,1366,768,2-5-2024,20-35-24,2,10,k11,binderclip,R,H,classroom,0,misscaled,k11_large_binderclip_R_H.png,large,c,1,1184,10,6,k11_large_binderclip_R_H.png,176595,519707,24,Woman
11,980783,Gabor-Discrimination,v2,jsons/s5_odd.json,1366,617,1366,768,2-5-2024,20-35-24,2,11,c11,flashdrive,R,H,classroom,1,misscaled,c11_large_flashdrive_R_H.png,large,c,1,1625,11,7,c11_large_flashdrive_R_H.png,176595,519707,24,Woman
