,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,gabor,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,850033,Gabor-Discrimination,v2,jsons/s3_odd.json,1440,813,1440,900,2-6-2024,18-12-5,1,0,k3,notebook,L,H,classroom,0,scaled,k3_large_notebook_L_H.png,large,c,1,3169,0,3,k3_large_notebook_L_H.png,131483,304296,26,Woman
1,850033,Gabor-Discrimination,v2,jsons/s3_odd.json,1440,813,1440,900,2-6-2024,18-12-5,1,1,c11,laptop,R,H,classroom,1,scaled,c11_large_laptop_R_H.png,large,c,1,1852,1,4,c11_large_laptop_R_H.png,131483,304296,26,Woman
2,850033,Gabor-Discrimination,v2,jsons/s3_odd.json,1440,813,1440,900,2-6-2024,18-12-5,1,2,k9,toaster,L,H,kitchen,1,scaled,k9_large_toaster_L_H.png,large,c,1,984,2,4,k9_large_toaster_L_H.png,131483,304296,26,Woman
3,850033,Gabor-Discrimination,v2,jsons/s3_odd.json,1440,813,1440,900,2-6-2024,18-12-5,1,3,k7,binderclip,R,H,classroom,0,misscaled,k7_large_binderclip_R_H.png,large,c,1,1010,3,7,k7_large_binderclip_R_H.png,131483,304296,26,Woman
4,850033,Gabor-Discrimination,v2,jsons/s3_odd.json,1440,813,1440,900,2-6-2024,18-12-5,1,4,c3,eraser,R,H,classroom,1,misscaled,c3_large_eraser_R_H.png,large,c,1,1611,4,7,c3_large_eraser_R_H.png,131483,304296,26,Woman
5,850033,Gabor-Discrimination,v2,jsons/s3_odd.json,1440,813,1440,900,2-6-2024,18-12-5,1,5,c9,saltshaker,L,V,kitchen,0,misscaled,c9_large_saltshaker_L_V.png,large,m,1,954,5,4,c9_large_saltshaker_L_V.png,131483,304296,26,Woman
6,850033,Gabor-Discrimination,v2,jsons/s3_odd.json,1440,813,1440,900,2-6-2024,18-12-5,1,6,c7,flashdrive,R,V,classroom,1,misscaled,c7_large_flashdrive_R_V.png,large,m,1,1704,6,7,c7_large_flashdrive_R_V.png,131483,304296,26,Woman
7,850033,Gabor-Discrimination,v2,jsons/s3_odd.json,1440,813,1440,900,2-6-2024,18-12-5,1,7,c1,spoon,L,V,kitchen,0,misscaled,c1_large_spoon_L_V.png,large,m,1,1398,7,6,c1_large_spoon_L_V.png,131483,304296,26,Woman
8,850033,Gabor-Discrimination,v2,jsons/s3_odd.json,1440,813,1440,900,2-6-2024,18-12-5,1,8,k5,pot,R,V,kitchen,1,scaled,k5_large_pot_R_V.png,large,m,1,972,8,4,k5_large_pot_R_V.png,131483,304296,26,Woman
9,850033,Gabor-Discrimination,v2,jsons/s3_odd.json,1440,813,1440,900,2-6-2024,18-12-5,1,9,k1,kettle,L,V,kitchen,1,scaled,k1_large_kettle_L_V.png,large,m,1,1100,9,7,k1_large_kettle_L_V.png,131483,304296,26,Woman
10,850033,Gabor-Discrimination,v2,jsons/s3_odd.json,1440,813,1440,900,2-6-2024,18-12-5,1,10,k11,clipboard,L,H,classroom,0,scaled,k11_large_clipboard_L_H.png,large,c,1,1158,10,4,k11_large_clipboard_L_H.png,131483,304296,26,Woman
11,850033,Gabor-Discrimination,v2,jsons/s3_odd.json,1440,813,1440,900,2-6-2024,18-12-5,1,11,c5,sponge,R,V,kitchen,0,misscaled,c5_large_sponge_R_V.png,large,m,1,1029,11,7,c5_large_sponge_R_V.png,131483,304296,26,Woman
