,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,gabor,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,209897,Gabor-Discrimination,v2,jsons/s1_odd.json,1536,872,1536,960,2-5-2024,20-31-34,1,0,c11,notebook,R,V,classroom,1,scaled,c11_large_notebook_R_V.png,large,m,1,1917,0,4,c11_large_notebook_R_V.png,114820,235709,23,Man
1,209897,Gabor-Discrimination,v2,jsons/s1_odd.json,1536,872,1536,960,2-5-2024,20-31-34,1,1,k5,toaster,L,H,kitchen,1,scaled,k5_large_toaster_L_H.png,large,c,1,1983,1,7,k5_large_toaster_L_H.png,114820,235709,23,Man
2,209897,Gabor-Discrimination,v2,jsons/s1_odd.json,1536,872,1536,960,2-5-2024,20-31-34,1,2,c5,saltshaker,R,V,kitchen,0,misscaled,c5_large_saltshaker_R_V.png,large,m,1,1214,2,7,c5_large_saltshaker_R_V.png,114820,235709,23,Man
3,209897,Gabor-Discrimination,v2,jsons/s1_odd.json,1536,872,1536,960,2-5-2024,20-31-34,1,3,c1,sponge,R,H,kitchen,0,misscaled,c1_large_sponge_R_H.png,large,m,0,1482,3,6,c1_large_sponge_R_H.png,114820,235709,23,Man
4,209897,Gabor-Discrimination,v2,jsons/s1_odd.json,1536,872,1536,960,2-5-2024,20-31-34,1,4,c9,kettle,L,H,kitchen,0,scaled,c9_large_kettle_L_H.png,large,c,1,1186,4,5,c9_large_kettle_L_H.png,114820,235709,23,Man
5,209897,Gabor-Discrimination,v2,jsons/s1_odd.json,1536,872,1536,960,2-5-2024,20-31-34,1,5,k3,binderclip,L,V,classroom,0,misscaled,k3_large_binderclip_L_V.png,large,m,1,1135,5,7,k3_large_binderclip_L_V.png,114820,235709,23,Man
6,209897,Gabor-Discrimination,v2,jsons/s1_odd.json,1536,872,1536,960,2-5-2024,20-31-34,1,6,k11,eraser,L,H,classroom,0,misscaled,k11_large_eraser_L_H.png,large,c,1,1459,6,5,k11_large_eraser_L_H.png,114820,235709,23,Man
7,209897,Gabor-Discrimination,v2,jsons/s1_odd.json,1536,872,1536,960,2-5-2024,20-31-34,1,7,k7,clipboard,R,H,classroom,0,scaled,k7_large_clipboard_R_H.png,large,c,1,874,7,6,k7_large_clipboard_R_H.png,114820,235709,23,Man
8,209897,Gabor-Discrimination,v2,jsons/s1_odd.json,1536,872,1536,960,2-5-2024,20-31-34,1,8,k1,pot,R,V,kitchen,1,scaled,k1_large_pot_R_V.png,large,m,1,1380,8,4,k1_large_pot_R_V.png,114820,235709,23,Man
9,209897,Gabor-Discrimination,v2,jsons/s1_odd.json,1536,872,1536,960,2-5-2024,20-31-34,1,9,k9,spoon,L,H,kitchen,1,misscaled,k9_large_spoon_L_H.png,large,c,1,2542,9,5,k9_large_spoon_L_H.png,114820,235709,23,Man
10,209897,Gabor-Discrimination,v2,jsons/s1_odd.json,1536,872,1536,960,2-5-2024,20-31-34,1,10,c7,laptop,L,V,classroom,1,scaled,c7_large_laptop_L_V.png,large,m,1,1350,10,1,c7_large_laptop_L_V.png,114820,235709,23,Man
11,209897,Gabor-Discrimination,v2,jsons/s1_odd.json,1536,872,1536,960,2-5-2024,20-31-34,1,11,c3,flashdrive,R,V,classroom,1,misscaled,c3_large_flashdrive_R_V.png,large,c,0,1900,11,7,c3_large_flashdrive_R_V.png,114820,235709,23,Man
