,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,gabor,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,491450,Gabor-Discrimination,v2,jsons/s8_even.json,1536,714,1536,864,2-6-2024,19-10-17,5,0,k6,saltshaker,L,H,kitchen,1,misscaled,k6_large_saltshaker_L_H.png,large,c,1,2003,0,5,k6_large_saltshaker_L_H.png,199055,671236,31,Woman
1,491450,Gabor-Discrimination,v2,jsons/s8_even.json,1536,714,1536,864,2-6-2024,19-10-17,5,1,c6,toaster,R,V,kitchen,0,scaled,c6_large_toaster_R_V.png,large,m,1,1499,1,4,c6_large_toaster_R_V.png,199055,671236,31,Woman
2,491450,Gabor-Discrimination,v2,jsons/s8_even.json,1536,714,1536,864,2-6-2024,19-10-17,5,2,k8,laptop,L,V,classroom,0,scaled,k8_large_laptop_L_V.png,large,c,0,2520,2,4,k8_large_laptop_L_V.png,199055,671236,31,Woman
3,491450,Gabor-Discrimination,v2,jsons/s8_even.json,1536,714,1536,864,2-6-2024,19-10-17,5,3,k0,eraser,R,V,classroom,0,misscaled,k0_large_eraser_R_V.png,large,c,0,1628,3,4,k0_large_eraser_R_V.png,199055,671236,31,Woman
4,491450,Gabor-Discrimination,v2,jsons/s8_even.json,1536,714,1536,864,2-6-2024,19-10-17,5,4,c0,notebook,R,V,classroom,1,scaled,c0_large_notebook_R_V.png,large,c,0,2125,4,4,c0_large_notebook_R_V.png,199055,671236,31,Woman
5,491450,Gabor-Discrimination,v2,jsons/s8_even.json,1536,714,1536,864,2-6-2024,19-10-17,5,5,c8,clipboard,L,H,classroom,1,scaled,c8_large_clipboard_L_H.png,large,m,0,2227,5,6,c8_large_clipboard_L_H.png,199055,671236,31,Woman
6,491450,Gabor-Discrimination,v2,jsons/s8_even.json,1536,714,1536,864,2-6-2024,19-10-17,5,6,k4,flashdrive,R,H,classroom,0,misscaled,k4_large_flashdrive_R_H.png,large,c,1,9646,6,7,k4_large_flashdrive_R_H.png,199055,671236,31,Woman
7,491450,Gabor-Discrimination,v2,jsons/s8_even.json,1536,714,1536,864,2-6-2024,19-10-17,5,7,c2,pot,L,V,kitchen,0,scaled,c2_large_pot_L_V.png,large,m,1,3812,7,5,c2_large_pot_L_V.png,199055,671236,31,Woman
8,491450,Gabor-Discrimination,v2,jsons/s8_even.json,1536,714,1536,864,2-6-2024,19-10-17,5,8,k10,kettle,L,H,kitchen,1,scaled,k10_large_kettle_L_H.png,large,m,0,2484,8,4,k10_large_kettle_L_H.png,199055,671236,31,Woman
9,491450,Gabor-Discrimination,v2,jsons/s8_even.json,1536,714,1536,864,2-6-2024,19-10-17,5,9,c4,binderclip,L,H,classroom,1,misscaled,c4_large_binderclip_L_H.png,large,m,0,3365,9,7,c4_large_binderclip_L_H.png,199055,671236,31,Woman
10,491450,Gabor-Discrimination,v2,jsons/s8_even.json,1536,714,1536,864,2-6-2024,19-10-17,5,10,c10,spoon,R,H,kitchen,0,misscaled,c10_large_spoon_R_H.png,large,c,1,3130,10,7,c10_large_spoon_R_H.png,199055,671236,31,Woman
11,491450,Gabor-Discrimination,v2,jsons/s8_even.json,1536,714,1536,864,2-6-2024,19-10-17,5,11,k2,sponge,R,V,kitchen,1,misscaled,k2_large_sponge_R_V.png,large,c,0,1480,11,4,k2_large_sponge_R_V.png,199055,671236,31,Woman
