,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,gabor,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,238345,Gabor-Discrimination,v2,jsons/s9_even.json,1912,958,1920,1080,2-5-2024,16-56-58,2,0,k2,eraser,L,V,classroom,0,misscaled,k2_large_eraser_L_V.png,large,c,0,2892,0,7,k2_large_eraser_L_V.png,139983,473619,39,Man
1,238345,Gabor-Discrimination,v2,jsons/s9_even.json,1912,958,1920,1080,2-5-2024,16-56-58,2,1,k10,laptop,R,V,classroom,0,scaled,k10_large_laptop_R_V.png,large,m,1,2484,1,3,k10_large_laptop_R_V.png,139983,473619,39,Man
2,238345,Gabor-Discrimination,v2,jsons/s9_even.json,1912,958,1920,1080,2-5-2024,16-56-58,2,2,c8,toaster,L,H,kitchen,0,scaled,c8_large_toaster_L_H.png,large,c,1,1055,2,6,c8_large_toaster_L_H.png,139983,473619,39,Man
3,238345,Gabor-Discrimination,v2,jsons/s9_even.json,1912,958,1920,1080,2-5-2024,16-56-58,2,3,c10,clipboard,L,V,classroom,1,scaled,c10_large_clipboard_L_V.png,large,m,1,2228,3,5,c10_large_clipboard_L_V.png,139983,473619,39,Man
4,238345,Gabor-Discrimination,v2,jsons/s9_even.json,1912,958,1920,1080,2-5-2024,16-56-58,2,4,c6,binderclip,R,V,classroom,1,misscaled,c6_large_binderclip_R_V.png,large,m,1,1959,4,7,c6_large_binderclip_R_V.png,139983,473619,39,Man
5,238345,Gabor-Discrimination,v2,jsons/s9_even.json,1912,958,1920,1080,2-5-2024,16-56-58,2,5,c4,pot,L,H,kitchen,0,scaled,c4_large_pot_L_H.png,large,c,1,1139,5,4,c4_large_pot_L_H.png,139983,473619,39,Man
6,238345,Gabor-Discrimination,v2,jsons/s9_even.json,1912,958,1920,1080,2-5-2024,16-56-58,2,6,k8,saltshaker,R,H,kitchen,1,misscaled,k8_large_saltshaker_R_H.png,large,c,1,1290,6,6,k8_large_saltshaker_R_H.png,139983,473619,39,Man
7,238345,Gabor-Discrimination,v2,jsons/s9_even.json,1912,958,1920,1080,2-5-2024,16-56-58,2,7,k4,sponge,L,H,kitchen,1,misscaled,k4_large_sponge_L_H.png,large,c,1,1134,7,6,k4_large_sponge_L_H.png,139983,473619,39,Man
8,238345,Gabor-Discrimination,v2,jsons/s9_even.json,1912,958,1920,1080,2-5-2024,16-56-58,2,8,k0,spoon,R,V,kitchen,1,misscaled,k0_large_spoon_R_V.png,large,m,1,1458,8,4,k0_large_spoon_R_V.png,139983,473619,39,Man
9,238345,Gabor-Discrimination,v2,jsons/s9_even.json,1912,958,1920,1080,2-5-2024,16-56-58,2,9,c2,notebook,L,H,classroom,1,scaled,c2_large_notebook_L_H.png,large,c,1,1375,9,5,c2_large_notebook_L_H.png,139983,473619,39,Man
10,238345,Gabor-Discrimination,v2,jsons/s9_even.json,1912,958,1920,1080,2-5-2024,16-56-58,2,10,k6,flashdrive,R,V,classroom,0,misscaled,k6_large_flashdrive_R_V.png,large,m,1,1744,10,7,k6_large_flashdrive_R_V.png,139983,473619,39,Man
11,238345,Gabor-Discrimination,v2,jsons/s9_even.json,1912,958,1920,1080,2-5-2024,16-56-58,2,11,c0,kettle,R,H,kitchen,0,scaled,c0_large_kettle_R_H.png,large,c,1,1050,11,4,c0_large_kettle_R_H.png,139983,473619,39,Man
