,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,gabor,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,772459,Gabor-Discrimination,v2,jsons/s6_odd.json,1872,958,1920,1080,2-5-2024,14-28-44,3,0,c11,sponge,R,H,kitchen,0,misscaled,c11_large_sponge_R_H.png,large,c,1,1713,0,7,c11_large_sponge_R_H.png,137628,575783,27,Woman
1,772459,Gabor-Discrimination,v2,jsons/s6_odd.json,1872,958,1920,1080,2-5-2024,14-28-44,3,1,k7,kettle,L,H,kitchen,1,scaled,k7_large_kettle_L_H.png,large,m,0,1296,1,5,k7_large_kettle_L_H.png,137628,575783,27,Woman
2,772459,Gabor-Discrimination,v2,jsons/s6_odd.json,1872,958,1920,1080,2-5-2024,14-28-44,3,2,c9,eraser,R,H,classroom,1,misscaled,c9_large_eraser_R_H.png,large,c,1,823,2,7,c9_large_eraser_R_H.png,137628,575783,27,Woman
3,772459,Gabor-Discrimination,v2,jsons/s6_odd.json,1872,958,1920,1080,2-5-2024,14-28-44,3,3,c7,spoon,L,H,kitchen,0,misscaled,c7_large_spoon_L_H.png,large,c,1,1109,3,7,c7_large_spoon_L_H.png,137628,575783,27,Woman
4,772459,Gabor-Discrimination,v2,jsons/s6_odd.json,1872,958,1920,1080,2-5-2024,14-28-44,3,4,k11,pot,L,V,kitchen,1,scaled,k11_large_pot_L_V.png,large,c,0,3688,4,4,k11_large_pot_L_V.png,137628,575783,27,Woman
5,772459,Gabor-Discrimination,v2,jsons/s6_odd.json,1872,958,1920,1080,2-5-2024,14-28-44,3,5,c1,binderclip,R,V,classroom,1,misscaled,c1_large_binderclip_R_V.png,large,m,1,918,5,7,c1_large_binderclip_R_V.png,137628,575783,27,Woman
6,772459,Gabor-Discrimination,v2,jsons/s6_odd.json,1872,958,1920,1080,2-5-2024,14-28-44,3,6,c5,clipboard,L,H,classroom,1,scaled,c5_large_clipboard_L_H.png,large,m,0,732,6,5,c5_large_clipboard_L_H.png,137628,575783,27,Woman
7,772459,Gabor-Discrimination,v2,jsons/s6_odd.json,1872,958,1920,1080,2-5-2024,14-28-44,3,7,c3,toaster,L,V,kitchen,0,scaled,c3_large_toaster_L_V.png,large,c,0,982,7,4,c3_large_toaster_L_V.png,137628,575783,27,Woman
8,772459,Gabor-Discrimination,v2,jsons/s6_odd.json,1872,958,1920,1080,2-5-2024,14-28-44,3,8,k5,laptop,R,V,classroom,0,scaled,k5_large_laptop_R_V.png,large,m,1,1623,8,4,k5_large_laptop_R_V.png,137628,575783,27,Woman
9,772459,Gabor-Discrimination,v2,jsons/s6_odd.json,1872,958,1920,1080,2-5-2024,14-28-44,3,9,k9,notebook,R,H,classroom,0,scaled,k9_large_notebook_R_H.png,large,m,0,702,9,5,k9_large_notebook_R_H.png,137628,575783,27,Woman
10,772459,Gabor-Discrimination,v2,jsons/s6_odd.json,1872,958,1920,1080,2-5-2024,14-28-44,3,10,k3,saltshaker,L,V,kitchen,1,misscaled,k3_large_saltshaker_L_V.png,large,m,1,1125,10,7,k3_large_saltshaker_L_V.png,137628,575783,27,Woman
11,772459,Gabor-Discrimination,v2,jsons/s6_odd.json,1872,958,1920,1080,2-5-2024,14-28-44,3,11,k1,flashdrive,R,V,classroom,0,misscaled,k1_large_flashdrive_R_V.png,large,c,0,1310,11,7,k1_large_flashdrive_R_V.png,137628,575783,27,Woman
