,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,gabor,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,589443,Gabor-Discrimination,v2,jsons/s8_even.json,1512,831,1512,982,2-6-2024,13-6-4,2,0,k6,saltshaker,R,H,kitchen,1,misscaled,k6_large_saltshaker_R_H.png,large,c,1,1212,0,7,k6_large_saltshaker_R_H.png,110476,210549,26,Woman
1,589443,Gabor-Discrimination,v2,jsons/s8_even.json,1512,831,1512,982,2-6-2024,13-6-4,2,1,c6,toaster,L,V,kitchen,0,scaled,c6_large_toaster_L_V.png,large,m,1,1259,1,5,c6_large_toaster_L_V.png,110476,210549,26,Woman
2,589443,Gabor-Discrimination,v2,jsons/s8_even.json,1512,831,1512,982,2-6-2024,13-6-4,2,2,k8,laptop,R,H,classroom,0,scaled,k8_large_laptop_R_H.png,large,c,1,2838,2,4,k8_large_laptop_R_H.png,110476,210549,26,Woman
3,589443,Gabor-Discrimination,v2,jsons/s8_even.json,1512,831,1512,982,2-6-2024,13-6-4,2,3,k0,eraser,L,H,classroom,0,misscaled,k0_large_eraser_L_H.png,large,c,1,1130,3,7,k0_large_eraser_L_H.png,110476,210549,26,Woman
4,589443,Gabor-Discrimination,v2,jsons/s8_even.json,1512,831,1512,982,2-6-2024,13-6-4,2,4,c0,notebook,L,H,classroom,1,scaled,c0_large_notebook_L_H.png,large,c,1,882,4,4,c0_large_notebook_L_H.png,110476,210549,26,Woman
5,589443,Gabor-Discrimination,v2,jsons/s8_even.json,1512,831,1512,982,2-6-2024,13-6-4,2,5,c8,clipboard,L,H,classroom,1,scaled,c8_large_clipboard_L_H.png,large,c,1,724,5,3,c8_large_clipboard_L_H.png,110476,210549,26,Woman
6,589443,Gabor-Discrimination,v2,jsons/s8_even.json,1512,831,1512,982,2-6-2024,13-6-4,2,6,k4,flashdrive,L,V,classroom,0,misscaled,k4_large_flashdrive_L_V.png,large,m,1,942,6,7,k4_large_flashdrive_L_V.png,110476,210549,26,Woman
7,589443,Gabor-Discrimination,v2,jsons/s8_even.json,1512,831,1512,982,2-6-2024,13-6-4,2,7,c2,pot,R,H,kitchen,0,scaled,c2_large_pot_R_H.png,large,c,1,1007,7,4,c2_large_pot_R_H.png,110476,210549,26,Woman
8,589443,Gabor-Discrimination,v2,jsons/s8_even.json,1512,831,1512,982,2-6-2024,13-6-4,2,8,k10,kettle,R,V,kitchen,1,scaled,k10_large_kettle_R_V.png,large,m,1,828,8,4,k10_large_kettle_R_V.png,110476,210549,26,Woman
9,589443,Gabor-Discrimination,v2,jsons/s8_even.json,1512,831,1512,982,2-6-2024,13-6-4,2,9,c4,binderclip,R,V,classroom,1,misscaled,c4_large_binderclip_R_V.png,large,c,0,2145,9,7,c4_large_binderclip_R_V.png,110476,210549,26,Woman
10,589443,Gabor-Discrimination,v2,jsons/s8_even.json,1512,831,1512,982,2-6-2024,13-6-4,2,10,c10,spoon,R,V,kitchen,0,misscaled,c10_large_spoon_R_V.png,large,m,1,1342,10,6,c10_large_spoon_R_V.png,110476,210549,26,Woman
11,589443,Gabor-Discrimination,v2,jsons/s8_even.json,1512,831,1512,982,2-6-2024,13-6-4,2,11,k2,sponge,L,V,kitchen,1,misscaled,k2_large_sponge_L_V.png,large,m,1,713,11,6,k2_large_sponge_L_V.png,110476,210549,26,Woman
