,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,gabor,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,397508,Gabor-Discrimination,v2,jsons/s10_even.json,1920,1080,1920,1080,2-6-2024,13-13-54,1,0,k8,flashdrive,L,V,classroom,0,misscaled,k8_large_flashdrive_L_V.png,large,m,1,1845,0,7,k8_large_flashdrive_L_V.png,138088,226796,22,Man
1,397508,Gabor-Discrimination,v2,jsons/s10_even.json,1920,1080,1920,1080,2-6-2024,13-13-54,1,1,k0,clipboard,R,H,classroom,0,scaled,k0_large_clipboard_R_H.png,large,c,1,857,1,4,k0_large_clipboard_R_H.png,138088,226796,22,Man
2,397508,Gabor-Discrimination,v2,jsons/s10_even.json,1920,1080,1920,1080,2-6-2024,13-13-54,1,2,k2,spoon,L,H,kitchen,1,misscaled,k2_large_spoon_L_H.png,large,c,1,862,2,6,k2_large_spoon_L_H.png,138088,226796,22,Man
3,397508,Gabor-Discrimination,v2,jsons/s10_even.json,1920,1080,1920,1080,2-6-2024,13-13-54,1,3,c8,binderclip,R,V,classroom,1,misscaled,c8_large_binderclip_R_V.png,large,m,1,1228,3,7,c8_large_binderclip_R_V.png,138088,226796,22,Man
4,397508,Gabor-Discrimination,v2,jsons/s10_even.json,1920,1080,1920,1080,2-6-2024,13-13-54,1,4,c0,laptop,R,H,classroom,1,scaled,c0_large_laptop_R_H.png,large,c,1,747,4,4,c0_large_laptop_R_H.png,138088,226796,22,Man
5,397508,Gabor-Discrimination,v2,jsons/s10_even.json,1920,1080,1920,1080,2-6-2024,13-13-54,1,5,c6,pot,R,V,kitchen,0,scaled,c6_large_pot_R_V.png,large,m,1,1086,5,4,c6_large_pot_R_V.png,138088,226796,22,Man
6,397508,Gabor-Discrimination,v2,jsons/s10_even.json,1920,1080,1920,1080,2-6-2024,13-13-54,1,6,c2,kettle,R,H,kitchen,0,scaled,c2_large_kettle_R_H.png,large,c,1,937,6,6,c2_large_kettle_R_H.png,138088,226796,22,Man
7,397508,Gabor-Discrimination,v2,jsons/s10_even.json,1920,1080,1920,1080,2-6-2024,13-13-54,1,7,k4,eraser,L,V,classroom,0,misscaled,k4_large_eraser_L_V.png,large,m,1,675,7,7,k4_large_eraser_L_V.png,138088,226796,22,Man
8,397508,Gabor-Discrimination,v2,jsons/s10_even.json,1920,1080,1920,1080,2-6-2024,13-13-54,1,8,c10,toaster,L,V,kitchen,0,scaled,c10_large_toaster_L_V.png,large,m,1,1725,8,6,c10_large_toaster_L_V.png,138088,226796,22,Man
9,397508,Gabor-Discrimination,v2,jsons/s10_even.json,1920,1080,1920,1080,2-6-2024,13-13-54,1,9,k6,sponge,R,H,kitchen,1,misscaled,k6_large_sponge_R_H.png,large,c,1,894,9,7,k6_large_sponge_R_H.png,138088,226796,22,Man
10,397508,Gabor-Discrimination,v2,jsons/s10_even.json,1920,1080,1920,1080,2-6-2024,13-13-54,1,10,c4,notebook,L,H,classroom,1,scaled,c4_large_notebook_L_H.png,large,c,1,972,10,5,c4_large_notebook_L_H.png,138088,226796,22,Man
11,397508,Gabor-Discrimination,v2,jsons/s10_even.json,1920,1080,1920,1080,2-6-2024,13-13-54,1,11,k10,saltshaker,L,V,kitchen,1,misscaled,k10_large_saltshaker_L_V.png,large,m,1,1045,11,7,k10_large_saltshaker_L_V.png,138088,226796,22,Man
