,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,gabor,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,268476,Gabor-Discrimination,v2,jsons/s8_odd.json,1364,681,1366,768,2-6-2024,14-4-25,2,0,k7,saltshaker,R,V,kitchen,1,misscaled,k7_large_saltshaker_R_V.png,large,m,1,14239,0,5,k7_large_saltshaker_R_V.png,213807,691908,21,Woman
1,268476,Gabor-Discrimination,v2,jsons/s8_odd.json,1364,681,1366,768,2-6-2024,14-4-25,2,1,c9,clipboard,L,H,classroom,1,scaled,c9_large_clipboard_L_H.png,large,c,1,10213,1,4,c9_large_clipboard_L_H.png,213807,691908,21,Woman
2,268476,Gabor-Discrimination,v2,jsons/s8_odd.json,1364,681,1366,768,2-6-2024,14-4-25,2,2,k9,laptop,L,H,classroom,0,scaled,k9_large_laptop_L_H.png,large,c,1,3200,2,3,k9_large_laptop_L_H.png,213807,691908,21,Woman
3,268476,Gabor-Discrimination,v2,jsons/s8_odd.json,1364,681,1366,768,2-6-2024,14-4-25,2,3,k1,eraser,R,V,classroom,0,misscaled,k1_large_eraser_R_V.png,large,m,1,1560,3,7,k1_large_eraser_R_V.png,213807,691908,21,Woman
4,268476,Gabor-Discrimination,v2,jsons/s8_odd.json,1364,681,1366,768,2-6-2024,14-4-25,2,4,c3,pot,L,H,kitchen,0,scaled,c3_large_pot_L_H.png,large,c,1,2059,4,4,c3_large_pot_L_H.png,213807,691908,21,Woman
5,268476,Gabor-Discrimination,v2,jsons/s8_odd.json,1364,681,1366,768,2-6-2024,14-4-25,2,5,c7,toaster,R,V,kitchen,0,scaled,c7_large_toaster_R_V.png,large,m,1,2236,5,4,c7_large_toaster_R_V.png,213807,691908,21,Woman
6,268476,Gabor-Discrimination,v2,jsons/s8_odd.json,1364,681,1366,768,2-6-2024,14-4-25,2,6,c11,spoon,R,H,kitchen,0,misscaled,c11_large_spoon_R_H.png,large,c,1,2738,6,5,c11_large_spoon_R_H.png,213807,691908,21,Woman
7,268476,Gabor-Discrimination,v2,jsons/s8_odd.json,1364,681,1366,768,2-6-2024,14-4-25,2,7,c1,notebook,L,V,classroom,1,scaled,c1_large_notebook_L_V.png,large,m,1,1074,7,4,c1_large_notebook_L_V.png,213807,691908,21,Woman
8,268476,Gabor-Discrimination,v2,jsons/s8_odd.json,1364,681,1366,768,2-6-2024,14-4-25,2,8,k5,flashdrive,L,V,classroom,0,misscaled,k5_large_flashdrive_L_V.png,large,m,1,1210,8,7,k5_large_flashdrive_L_V.png,213807,691908,21,Woman
9,268476,Gabor-Discrimination,v2,jsons/s8_odd.json,1364,681,1366,768,2-6-2024,14-4-25,2,9,k11,kettle,R,V,kitchen,1,scaled,k11_large_kettle_R_V.png,large,m,1,1157,9,4,k11_large_kettle_R_V.png,213807,691908,21,Woman
10,268476,Gabor-Discrimination,v2,jsons/s8_odd.json,1364,681,1366,768,2-6-2024,14-4-25,2,10,k3,sponge,L,H,kitchen,1,misscaled,k3_large_sponge_L_H.png,large,c,1,837,10,6,k3_large_sponge_L_H.png,213807,691908,21,Woman
11,268476,Gabor-Discrimination,v2,jsons/s8_odd.json,1364,681,1366,768,2-6-2024,14-4-25,2,11,c5,binderclip,R,H,classroom,1,misscaled,c5_large_binderclip_R_H.png,large,c,1,1215,11,7,c5_large_binderclip_R_H.png,213807,691908,21,Woman
