,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,gabor,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,568899,Gabor-Discrimination,v2,jsons/s4_odd.json,1760,833,1760,990,2-6-2024,0-27-44,3,0,k11,toaster,R,V,kitchen,1,scaled,k11_large_toaster_R_V.png,large,m,1,2406,0,4,k11_large_toaster_R_V.png,221828,464407,25,Non-binary
1,568899,Gabor-Discrimination,v2,jsons/s4_odd.json,1760,833,1760,990,2-6-2024,0-27-44,3,1,k1,laptop,R,V,classroom,0,scaled,k1_large_laptop_R_V.png,large,m,1,1283,1,4,k1_large_laptop_R_V.png,221828,464407,25,Non-binary
2,568899,Gabor-Discrimination,v2,jsons/s4_odd.json,1760,833,1760,990,2-6-2024,0-27-44,3,2,c11,saltshaker,L,V,kitchen,0,misscaled,c11_large_saltshaker_L_V.png,large,m,1,1958,2,6,c11_large_saltshaker_L_V.png,221828,464407,25,Non-binary
3,568899,Gabor-Discrimination,v2,jsons/s4_odd.json,1760,833,1760,990,2-6-2024,0-27-44,3,3,c1,clipboard,L,V,classroom,1,scaled,c1_large_clipboard_L_V.png,large,m,1,1045,3,4,c1_large_clipboard_L_V.png,221828,464407,25,Non-binary
4,568899,Gabor-Discrimination,v2,jsons/s4_odd.json,1760,833,1760,990,2-6-2024,0-27-44,3,4,k3,kettle,L,V,kitchen,1,scaled,k3_large_kettle_L_V.png,large,m,1,1140,4,4,k3_large_kettle_L_V.png,221828,464407,25,Non-binary
5,568899,Gabor-Discrimination,v2,jsons/s4_odd.json,1760,833,1760,990,2-6-2024,0-27-44,3,5,c5,eraser,R,V,classroom,1,misscaled,c5_large_eraser_R_V.png,large,m,1,964,5,6,c5_large_eraser_R_V.png,221828,464407,25,Non-binary
6,568899,Gabor-Discrimination,v2,jsons/s4_odd.json,1760,833,1760,990,2-6-2024,0-27-44,3,6,k7,pot,L,H,kitchen,1,scaled,k7_large_pot_L_H.png,large,c,1,969,6,4,k7_large_pot_L_H.png,221828,464407,25,Non-binary
7,568899,Gabor-Discrimination,v2,jsons/s4_odd.json,1760,833,1760,990,2-6-2024,0-27-44,3,7,c3,spoon,R,H,kitchen,0,misscaled,c3_large_spoon_R_H.png,large,c,1,1428,7,6,c3_large_spoon_R_H.png,221828,464407,25,Non-binary
8,568899,Gabor-Discrimination,v2,jsons/s4_odd.json,1760,833,1760,990,2-6-2024,0-27-44,3,8,c7,sponge,R,H,kitchen,0,misscaled,c7_large_sponge_R_H.png,large,c,1,2129,8,6,c7_large_sponge_R_H.png,221828,464407,25,Non-binary
9,568899,Gabor-Discrimination,v2,jsons/s4_odd.json,1760,833,1760,990,2-6-2024,0-27-44,3,9,k9,binderclip,R,H,classroom,0,misscaled,k9_large_binderclip_R_H.png,large,c,1,1686,9,7,k9_large_binderclip_R_H.png,221828,464407,25,Non-binary
10,568899,Gabor-Discrimination,v2,jsons/s4_odd.json,1760,833,1760,990,2-6-2024,0-27-44,3,10,c9,flashdrive,L,H,classroom,1,misscaled,c9_large_flashdrive_L_H.png,large,c,1,1267,10,7,c9_large_flashdrive_L_H.png,221828,464407,25,Non-binary
11,568899,Gabor-Discrimination,v2,jsons/s4_odd.json,1760,833,1760,990,2-6-2024,0-27-44,3,11,k5,notebook,L,H,classroom,0,scaled,k5_large_notebook_L_H.png,large,c,1,724,11,7,k5_large_notebook_L_H.png,221828,464407,25,Non-binary
