,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,gabor,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,247843,Gabor-Discrimination,v2,jsons/s2_even.json,1879,939,1920,1080,2-5-2024,23-57-28,3,0,k10,spoon,L,H,kitchen,1,misscaled,k10_large_spoon_L_H.png,large,c,1,1068,0,6,k10_large_spoon_L_H.png,121907,273664,26,Man
1,247843,Gabor-Discrimination,v2,jsons/s2_even.json,1879,939,1920,1080,2-5-2024,23-57-28,3,1,c0,eraser,R,V,classroom,1,misscaled,c0_large_eraser_R_V.png,large,m,1,1899,1,7,c0_large_eraser_R_V.png,121907,273664,26,Man
2,247843,Gabor-Discrimination,v2,jsons/s2_even.json,1879,939,1920,1080,2-5-2024,23-57-28,3,2,k8,clipboard,R,V,classroom,0,scaled,k8_large_clipboard_R_V.png,large,c,0,1842,2,4,k8_large_clipboard_R_V.png,121907,273664,26,Man
3,247843,Gabor-Discrimination,v2,jsons/s2_even.json,1879,939,1920,1080,2-5-2024,23-57-28,3,3,c2,sponge,L,H,kitchen,0,misscaled,c2_large_sponge_L_H.png,large,c,1,1343,3,7,c2_large_sponge_L_H.png,121907,273664,26,Man
4,247843,Gabor-Discrimination,v2,jsons/s2_even.json,1879,939,1920,1080,2-5-2024,23-57-28,3,4,k6,toaster,R,H,kitchen,1,scaled,k6_large_toaster_R_H.png,large,c,1,1232,4,6,k6_large_toaster_R_H.png,121907,273664,26,Man
5,247843,Gabor-Discrimination,v2,jsons/s2_even.json,1879,939,1920,1080,2-5-2024,23-57-28,3,5,k2,pot,L,V,kitchen,1,scaled,k2_large_pot_L_V.png,large,m,1,1166,5,4,k2_large_pot_L_V.png,121907,273664,26,Man
6,247843,Gabor-Discrimination,v2,jsons/s2_even.json,1879,939,1920,1080,2-5-2024,23-57-28,3,6,k0,notebook,R,V,classroom,0,scaled,k0_large_notebook_R_V.png,large,m,1,1078,6,4,k0_large_notebook_R_V.png,121907,273664,26,Man
7,247843,Gabor-Discrimination,v2,jsons/s2_even.json,1879,939,1920,1080,2-5-2024,23-57-28,3,7,c4,flashdrive,R,H,classroom,1,misscaled,c4_large_flashdrive_R_H.png,large,c,1,2373,7,7,c4_large_flashdrive_R_H.png,121907,273664,26,Man
8,247843,Gabor-Discrimination,v2,jsons/s2_even.json,1879,939,1920,1080,2-5-2024,23-57-28,3,8,c6,saltshaker,L,H,kitchen,0,misscaled,c6_large_saltshaker_L_H.png,large,c,1,1020,8,7,c6_large_saltshaker_L_H.png,121907,273664,26,Man
9,247843,Gabor-Discrimination,v2,jsons/s2_even.json,1879,939,1920,1080,2-5-2024,23-57-28,3,9,c10,kettle,R,V,kitchen,0,scaled,c10_large_kettle_R_V.png,large,c,0,1287,9,4,c10_large_kettle_R_V.png,121907,273664,26,Man
10,247843,Gabor-Discrimination,v2,jsons/s2_even.json,1879,939,1920,1080,2-5-2024,23-57-28,3,10,k4,binderclip,L,V,classroom,0,misscaled,k4_large_binderclip_L_V.png,large,m,1,2669,10,7,k4_large_binderclip_L_V.png,121907,273664,26,Man
11,247843,Gabor-Discrimination,v2,jsons/s2_even.json,1879,939,1920,1080,2-5-2024,23-57-28,3,11,c8,laptop,L,H,classroom,1,scaled,c8_large_laptop_L_H.png,large,c,1,788,11,5,c8_large_laptop_L_H.png,121907,273664,26,Man
