,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,gabor,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,314070,Gabor-Discrimination,v2,jsons/s8_odd.json,1349,599,1366,768,2-5-2024,19-53-26,2,0,k7,saltshaker,R,H,kitchen,1,misscaled,k7_large_saltshaker_R_H.png,large,c,1,5339,0,7,k7_large_saltshaker_R_H.png,177933,660950,29,Man
1,314070,Gabor-Discrimination,v2,jsons/s8_odd.json,1349,599,1366,768,2-5-2024,19-53-26,2,1,c9,clipboard,R,V,classroom,1,scaled,c9_large_clipboard_R_V.png,large,m,1,1345,1,4,c9_large_clipboard_R_V.png,177933,660950,29,Man
2,314070,Gabor-Discrimination,v2,jsons/s8_odd.json,1349,599,1366,768,2-5-2024,19-53-26,2,2,k9,laptop,L,H,classroom,0,scaled,k9_large_laptop_L_H.png,large,c,1,1266,2,4,k9_large_laptop_L_H.png,177933,660950,29,Man
3,314070,Gabor-Discrimination,v2,jsons/s8_odd.json,1349,599,1366,768,2-5-2024,19-53-26,2,3,k1,eraser,R,H,classroom,0,misscaled,k1_large_eraser_R_H.png,large,c,1,952,3,6,k1_large_eraser_R_H.png,177933,660950,29,Man
4,314070,Gabor-Discrimination,v2,jsons/s8_odd.json,1349,599,1366,768,2-5-2024,19-53-26,2,4,c3,pot,L,V,kitchen,0,scaled,c3_large_pot_L_V.png,large,m,1,973,4,4,c3_large_pot_L_V.png,177933,660950,29,Man
5,314070,Gabor-Discrimination,v2,jsons/s8_odd.json,1349,599,1366,768,2-5-2024,19-53-26,2,5,c7,toaster,L,H,kitchen,0,scaled,c7_large_toaster_L_H.png,large,c,1,979,5,5,c7_large_toaster_L_H.png,177933,660950,29,Man
6,314070,Gabor-Discrimination,v2,jsons/s8_odd.json,1349,599,1366,768,2-5-2024,19-53-26,2,6,c11,spoon,L,V,kitchen,0,misscaled,c11_large_spoon_L_V.png,large,m,1,1308,6,7,c11_large_spoon_L_V.png,177933,660950,29,Man
7,314070,Gabor-Discrimination,v2,jsons/s8_odd.json,1349,599,1366,768,2-5-2024,19-53-26,2,7,c1,notebook,R,V,classroom,1,scaled,c1_large_notebook_R_V.png,large,m,1,1244,7,5,c1_large_notebook_R_V.png,177933,660950,29,Man
8,314070,Gabor-Discrimination,v2,jsons/s8_odd.json,1349,599,1366,768,2-5-2024,19-53-26,2,8,k5,flashdrive,L,V,classroom,0,misscaled,k5_large_flashdrive_L_V.png,large,m,1,1247,8,6,k5_large_flashdrive_L_V.png,177933,660950,29,Man
9,314070,Gabor-Discrimination,v2,jsons/s8_odd.json,1349,599,1366,768,2-5-2024,19-53-26,2,9,k11,kettle,R,H,kitchen,1,scaled,k11_large_kettle_R_H.png,large,c,1,8915,9,3,k11_large_kettle_R_H.png,177933,660950,29,Man
10,314070,Gabor-Discrimination,v2,jsons/s8_odd.json,1349,599,1366,768,2-5-2024,19-53-26,2,10,k3,sponge,R,V,kitchen,1,misscaled,k3_large_sponge_R_V.png,large,m,1,3763,10,7,k3_large_sponge_R_V.png,177933,660950,29,Man
11,314070,Gabor-Discrimination,v2,jsons/s8_odd.json,1349,599,1366,768,2-5-2024,19-53-26,2,11,c5,binderclip,L,H,classroom,1,misscaled,c5_large_binderclip_L_H.png,large,c,1,1734,11,7,c5_large_binderclip_L_H.png,177933,660950,29,Man
