,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,gabor,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,536270,Gabor-Discrimination,v2,jsons/s6_odd.json,1920,1080,1920,1080,2-5-2024,16-51-40,1,0,c11,sponge,L,V,kitchen,0,misscaled,c11_large_sponge_L_V.png,large,c,0,3922,0,7,c11_large_sponge_L_V.png,135322,247430,18,Man
1,536270,Gabor-Discrimination,v2,jsons/s6_odd.json,1920,1080,1920,1080,2-5-2024,16-51-40,1,1,k7,kettle,L,V,kitchen,1,scaled,k7_large_kettle_L_V.png,large,m,1,1528,1,4,k7_large_kettle_L_V.png,135322,247430,18,Man
2,536270,Gabor-Discrimination,v2,jsons/s6_odd.json,1920,1080,1920,1080,2-5-2024,16-51-40,1,2,c9,eraser,R,V,classroom,1,misscaled,c9_large_eraser_R_V.png,large,m,1,978,2,6,c9_large_eraser_R_V.png,135322,247430,18,Man
3,536270,Gabor-Discrimination,v2,jsons/s6_odd.json,1920,1080,1920,1080,2-5-2024,16-51-40,1,3,c7,spoon,L,H,kitchen,0,misscaled,c7_large_spoon_L_H.png,large,c,1,1111,3,7,c7_large_spoon_L_H.png,135322,247430,18,Man
4,536270,Gabor-Discrimination,v2,jsons/s6_odd.json,1920,1080,1920,1080,2-5-2024,16-51-40,1,4,k11,pot,R,H,kitchen,1,scaled,k11_large_pot_R_H.png,large,c,1,2115,4,4,k11_large_pot_R_H.png,135322,247430,18,Man
5,536270,Gabor-Discrimination,v2,jsons/s6_odd.json,1920,1080,1920,1080,2-5-2024,16-51-40,1,5,c1,binderclip,R,H,classroom,1,misscaled,c1_large_binderclip_R_H.png,large,c,1,1131,5,7,c1_large_binderclip_R_H.png,135322,247430,18,Man
6,536270,Gabor-Discrimination,v2,jsons/s6_odd.json,1920,1080,1920,1080,2-5-2024,16-51-40,1,6,c5,clipboard,L,H,classroom,1,scaled,c5_large_clipboard_L_H.png,large,c,1,744,6,5,c5_large_clipboard_L_H.png,135322,247430,18,Man
7,536270,Gabor-Discrimination,v2,jsons/s6_odd.json,1920,1080,1920,1080,2-5-2024,16-51-40,1,7,c3,toaster,R,V,kitchen,0,scaled,c3_large_toaster_R_V.png,large,m,1,1077,7,5,c3_large_toaster_R_V.png,135322,247430,18,Man
8,536270,Gabor-Discrimination,v2,jsons/s6_odd.json,1920,1080,1920,1080,2-5-2024,16-51-40,1,8,k5,laptop,R,H,classroom,0,scaled,k5_large_laptop_R_H.png,large,c,1,940,8,4,k5_large_laptop_R_H.png,135322,247430,18,Man
9,536270,Gabor-Discrimination,v2,jsons/s6_odd.json,1920,1080,1920,1080,2-5-2024,16-51-40,1,9,k9,notebook,R,V,classroom,0,scaled,k9_large_notebook_R_V.png,large,m,1,1327,9,4,k9_large_notebook_R_V.png,135322,247430,18,Man
10,536270,Gabor-Discrimination,v2,jsons/s6_odd.json,1920,1080,1920,1080,2-5-2024,16-51-40,1,10,k3,saltshaker,L,H,kitchen,1,misscaled,k3_large_saltshaker_L_H.png,large,c,1,2103,10,7,k3_large_saltshaker_L_H.png,135322,247430,18,Man
11,536270,Gabor-Discrimination,v2,jsons/s6_odd.json,1920,1080,1920,1080,2-5-2024,16-51-40,1,11,k1,flashdrive,L,V,classroom,0,misscaled,k1_large_flashdrive_L_V.png,large,m,1,1848,11,7,k1_large_flashdrive_L_V.png,135322,247430,18,Man
