subjID,experimentName,versionName,sequenceName,Z-Scored RT,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,cannonical_size,size_name,image_name,object,side,gabor,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
693191,Gabor-Discrimination,v2,jsons/s3_even.json,-0.691265097,1436,808,1436,808,2/6/24,0-56-35,1,0,k10,large,k10_large_clipboard_L,k10_large_clipboard_L,clipboard,L,V,classroom,0,scaled,k10_large_clipboard_L_V.png,large,m,1,723,0,4,k10_large_clipboard_L_V.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,-0.766659118,1436,808,1436,808,2/6/24,0-56-35,1,1,k4,large,k4_large_pot_L,k4_large_pot_L,pot,L,H,kitchen,1,scaled,k4_large_pot_L_H.png,large,m,0,682,1,5,k4_large_pot_L_H.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,2.267490498774913,1436,808,1436,808,2/6/24,0-56-35,1,2,c6,small,c6_large_flashdrive_L,c6_large_flashdrive_L,flashdrive,L,H,classroom,1,misscaled,c6_large_flashdrive_L_H.png,large,c,1,2332,2,7,c6_large_flashdrive_L_H.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,-0.562543598,1436,808,1436,808,2/6/24,0-56-35,1,3,c4,small,c4_large_sponge_L,c4_large_sponge_L,sponge,L,H,kitchen,0,misscaled,c4_large_sponge_L_H.png,large,c,1,793,3,6,c4_large_sponge_L_H.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,-0.042140967,1436,808,1436,808,2/6/24,0-56-35,1,4,c0,small,c0_large_spoon_R,c0_large_spoon_R,spoon,R,V,kitchen,0,misscaled,c0_large_spoon_R_V.png,large,m,1,1076,4,6,c0_large_spoon_R_V.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,-0.297745086,1436,808,1436,808,2/6/24,0-56-35,1,5,k8,large,k8_large_toaster_R,k8_large_toaster_R,toaster,R,V,kitchen,1,scaled,k8_large_toaster_R_V.png,large,m,1,937,5,4,k8_large_toaster_R_V.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,-0.525766027,1436,808,1436,808,2/6/24,0-56-35,1,6,c8,small,c8_large_saltshaker_R,c8_large_saltshaker_R,saltshaker,R,V,kitchen,0,misscaled,c8_large_saltshaker_R_V.png,large,m,1,813,6,7,c8_large_saltshaker_R_V.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,-0.316133872,1436,808,1436,808,2/6/24,0-56-35,1,7,k0,large,k0_large_kettle_R,k0_large_kettle_R,kettle,R,V,kitchen,1,scaled,k0_large_kettle_R_V.png,large,m,1,927,7,5,k0_large_kettle_R_V.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,0.046125203766388234,1436,808,1436,808,2/6/24,0-56-35,1,8,k6,small,k6_large_binderclip_R,k6_large_binderclip_R,binderclip,R,H,classroom,0,misscaled,k6_large_binderclip_R_H.png,large,c,1,1124,8,7,k6_large_binderclip_R_H.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,1.8739704879041972,1436,808,1436,808,2/6/24,0-56-35,1,9,c2,small,c2_large_eraser_L,c2_large_eraser_L,eraser,L,H,classroom,1,misscaled,c2_large_eraser_L_H.png,large,c,1,2118,9,7,c2_large_eraser_L_H.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,-0.564382477,1436,808,1436,808,2/6/24,0-56-35,1,10,c10,large,c10_large_laptop_R,c10_large_laptop_R,laptop,R,V,classroom,1,scaled,c10_large_laptop_R_V.png,large,m,1,792,10,4,c10_large_laptop_R_V.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,-0.420949949,1436,808,1436,808,2/6/24,0-56-35,1,11,k2,large,k2_large_notebook_L,k2_large_notebook_L,notebook,L,H,classroom,0,scaled,k2_large_notebook_L_H.png,large,c,1,870,11,5,k2_large_notebook_L_H.png,130168,332775,29,Man
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,2.2099321899433138,1280,720,1920,1080,2/5/24,0-22-42,2,0,c11,large,c11_large_pot_R,c11_large_pot_R,pot,R,H,kitchen,0,scaled,c11_large_pot_R_H.png,large,c,1,3705,0,4,c11_large_pot_R_H.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.403240673,1280,720,1920,1080,2/5/24,0-22-42,2,1,k3,large,k3_large_toaster_L,k3_large_toaster_L,toaster,L,H,kitchen,1,scaled,k3_large_toaster_L_H.png,large,c,1,1594,1,5,k3_large_toaster_L_H.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,0.1872299362716293,1280,720,1920,1080,2/5/24,0-22-42,2,2,k11,small,k11_large_sponge_R,k11_large_sponge_R,sponge,R,H,kitchen,1,misscaled,k11_large_sponge_R_H.png,large,c,1,2071,2,6,k11_large_sponge_R_H.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.008355716,1280,720,1920,1080,2/5/24,0-22-42,2,3,k9,small,k9_large_eraser_R,k9_large_eraser_R,eraser,R,V,classroom,0,misscaled,k9_large_eraser_R_V.png,large,m,1,1913,3,7,k9_large_eraser_R_V.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.442852957,1280,720,1920,1080,2/5/24,0-22-42,2,4,k7,small,k7_large_spoon_L,k7_large_spoon_L,spoon,L,H,kitchen,1,misscaled,k7_large_spoon_L_H.png,large,c,1,1562,4,7,k7_large_spoon_L_H.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,0.5177449312106377,1280,720,1920,1080,2/5/24,0-22-42,2,5,c7,large,c7_large_kettle_L,c7_large_kettle_L,kettle,L,H,kitchen,0,scaled,c7_large_kettle_L_H.png,large,c,1,2338,5,4,c7_large_kettle_L_H.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.669385706,1280,720,1920,1080,2/5/24,0-22-42,2,6,c9,large,c9_large_notebook_L,c9_large_notebook_L,notebook,L,V,classroom,1,scaled,c9_large_notebook_L_V.png,large,m,1,1379,6,4,c9_large_notebook_L_V.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.63224919,1280,720,1920,1080,2/5/24,0-22-42,2,7,c3,small,c3_large_saltshaker_R,c3_large_saltshaker_R,saltshaker,R,H,kitchen,0,misscaled,c3_large_saltshaker_R_H.png,large,c,1,1409,7,7,c3_large_saltshaker_R_H.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.794411978,1280,720,1920,1080,2/5/24,0-22-42,2,8,c5,large,c5_large_laptop_R,c5_large_laptop_R,laptop,R,V,classroom,1,scaled,c5_large_laptop_R_V.png,large,m,1,1278,8,3,c5_large_laptop_R_V.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,1.6256510003882128,1280,720,1920,1080,2/5/24,0-22-42,2,9,k1,small,k1_large_binderclip_L,k1_large_binderclip_L,binderclip,L,V,classroom,0,misscaled,k1_large_binderclip_L_V.png,large,m,1,3233,9,7,k1_large_binderclip_L_V.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.60996728,1280,720,1920,1080,2/5/24,0-22-42,2,10,c1,small,c1_large_flashdrive_L,c1_large_flashdrive_L,flashdrive,L,V,classroom,1,misscaled,c1_large_flashdrive_L_V.png,large,m,1,1427,10,7,c1_large_flashdrive_L_V.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.980094559,1280,720,1920,1080,2/5/24,0-22-42,2,11,k5,large,k5_large_clipboard_R,k5_large_clipboard_R,clipboard,R,V,classroom,0,scaled,k5_large_clipboard_R_V.png,large,m,1,1128,11,5,k5_large_clipboard_R_V.png,151876,502130,23,Non-binary
840050,Gabor-Discrimination,v2,jsons/s8_even.json,2.4162120709750994,1536,742,1536,864,2/5/24,23-56-52,2,0,k6,small,k6_large_saltshaker_R,k6_large_saltshaker_R,saltshaker,R,V,kitchen,1,misscaled,k6_large_saltshaker_R_V.png,large,m,1,1796,0,7,k6_large_saltshaker_R_V.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,0.5519435441633941,1536,742,1536,864,2/5/24,23-56-52,2,1,c6,large,c6_large_toaster_L,c6_large_toaster_L,toaster,L,H,kitchen,0,scaled,c6_large_toaster_L_H.png,large,c,1,1237,1,5,c6_large_toaster_L_H.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,-0.325163115,1536,742,1536,864,2/5/24,23-56-52,2,2,k8,large,k8_large_laptop_R,k8_large_laptop_R,laptop,R,V,classroom,0,scaled,k8_large_laptop_R_V.png,large,m,1,974,2,4,k8_large_laptop_R_V.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,0.4285483107250522,1536,742,1536,864,2/5/24,23-56-52,2,3,k0,small,k0_large_eraser_R,k0_large_eraser_R,eraser,R,V,classroom,0,misscaled,k0_large_eraser_R_V.png,large,m,1,1200,3,7,k0_large_eraser_R_V.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,-0.525263494,1536,742,1536,864,2/5/24,23-56-52,2,4,c0,large,c0_large_notebook_R,c0_large_notebook_R,notebook,R,H,classroom,1,scaled,c0_large_notebook_R_H.png,large,c,1,914,4,4,c0_large_notebook_R_H.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,-0.428548311,1536,742,1536,864,2/5/24,23-56-52,2,5,c8,large,c8_large_clipboard_L,c8_large_clipboard_L,clipboard,L,H,classroom,1,scaled,c8_large_clipboard_L_H.png,large,c,1,943,5,5,c8_large_clipboard_L_H.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,-1.172254718,1536,742,1536,864,2/5/24,23-56-52,2,6,k4,small,k4_large_flashdrive_L,k4_large_flashdrive_L,flashdrive,L,V,classroom,0,misscaled,k4_large_flashdrive_L_V.png,large,m,1,720,6,7,k4_large_flashdrive_L_V.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,-0.875439156,1536,742,1536,864,2/5/24,23-56-52,2,7,c2,large,c2_large_pot_R,c2_large_pot_R,pot,R,V,kitchen,0,scaled,c2_large_pot_R_V.png,large,m,1,809,7,7,c2_large_pot_R_V.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,-1.085544554,1536,742,1536,864,2/5/24,23-56-52,2,8,k10,large,k10_large_kettle_L,k10_large_kettle_L,kettle,L,H,kitchen,1,scaled,k10_large_kettle_L_H.png,large,c,1,746,8,4,k10_large_kettle_L_H.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,-0.168417819,1536,742,1536,864,2/5/24,23-56-52,2,9,c4,small,c4_large_binderclip_L,c4_large_binderclip_L,binderclip,L,H,classroom,1,misscaled,c4_large_binderclip_L_H.png,large,c,1,1021,9,7,c4_large_binderclip_L_H.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,0.7653839479486341,1536,742,1536,864,2/5/24,23-56-52,2,10,c10,small,c10_large_spoon_R,c10_large_spoon_R,spoon,R,V,kitchen,0,misscaled,c10_large_spoon_R_V.png,large,m,1,1301,10,7,c10_large_spoon_R_V.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,0.4185432917976191,1536,742,1536,864,2/5/24,23-56-52,2,11,k2,small,k2_large_sponge_L,k2_large_sponge_L,sponge,L,H,kitchen,1,misscaled,k2_large_sponge_L_H.png,large,c,1,1197,11,7,k2_large_sponge_L_H.png,138936,394376,22,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,1.5693488459071108,1536,791,1536,960,2/6/24,12/3/03,1,0,k6,small,k6_large_saltshaker_R,k6_large_saltshaker_R,saltshaker,R,H,kitchen,1,misscaled,k6_large_saltshaker_R_H.png,large,c,1,1793,0,5,k6_large_saltshaker_R_H.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,1.0983872049213157,1536,791,1536,960,2/6/24,12/3/03,1,1,c6,large,c6_large_toaster_L,c6_large_toaster_L,toaster,L,V,kitchen,0,scaled,c6_large_toaster_L_V.png,large,m,1,1643,1,5,c6_large_toaster_L_V.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,0.15646392294972505,1536,791,1536,960,2/6/24,12/3/03,1,2,k8,large,k8_large_laptop_R,k8_large_laptop_R,laptop,R,H,classroom,0,scaled,k8_large_laptop_R_H.png,large,c,1,1343,2,4,k8_large_laptop_R_H.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,-1.369451794,1536,791,1536,960,2/6/24,12/3/03,1,3,k0,small,k0_large_eraser_R,k0_large_eraser_R,eraser,R,H,classroom,0,misscaled,k0_large_eraser_R_H.png,large,c,1,857,3,7,k0_large_eraser_R_H.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,-1.331774863,1536,791,1536,960,2/6/24,12/3/03,1,4,c0,large,c0_large_notebook_L,c0_large_notebook_L,notebook,L,V,classroom,1,scaled,c0_large_notebook_L_V.png,large,m,1,869,4,5,c0_large_notebook_L_V.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,-0.967564527,1536,791,1536,960,2/6/24,12/3/03,1,5,c8,large,c8_large_clipboard_R,c8_large_clipboard_R,clipboard,R,H,classroom,1,scaled,c8_large_clipboard_R_H.png,large,c,1,985,5,7,c8_large_clipboard_R_H.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,-0.411829791,1536,791,1536,960,2/6/24,12/3/03,1,6,k4,small,k4_large_flashdrive_L,k4_large_flashdrive_L,flashdrive,L,V,classroom,0,misscaled,k4_large_flashdrive_L_V.png,large,m,1,1162,6,7,k4_large_flashdrive_L_V.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,0.9633782011720542,1536,791,1536,960,2/6/24,12/3/03,1,7,c2,large,c2_large_pot_L,c2_large_pot_L,pot,L,V,kitchen,0,scaled,c2_large_pot_L_V.png,large,m,1,1600,7,4,c2_large_pot_L_V.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,-0.86709271,1536,791,1536,960,2/6/24,12/3/03,1,8,k10,large,k10_large_kettle_R,k10_large_kettle_R,kettle,R,V,kitchen,1,scaled,k10_large_kettle_R_V.png,large,m,1,1017,8,3,k10_large_kettle_R_V.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,0.005756198,1536,791,1536,960,2/6/24,12/3/03,1,9,c4,small,c4_large_binderclip_R,c4_large_binderclip_R,binderclip,R,H,classroom,1,misscaled,c4_large_binderclip_R_H.png,large,c,1,1295,9,7,c4_large_binderclip_R_H.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,0.8974435714340429,1536,791,1536,960,2/6/24,12/3/03,1,10,c10,small,c10_large_spoon_L,c10_large_spoon_L,spoon,L,H,kitchen,0,misscaled,c10_large_spoon_L_H.png,large,m,0,1579,10,7,c10_large_spoon_L_H.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,0.25693573969336136,1536,791,1536,960,2/6/24,12/3/03,1,11,k2,small,k2_large_sponge_L,k2_large_sponge_L,sponge,L,V,kitchen,1,misscaled,k2_large_sponge_L_V.png,large,m,1,1375,11,7,k2_large_sponge_L_V.png,145915,244927,23,Woman
390396,Gabor-Discrimination,v2,jsons/s1_even.json,0.6819316513285091,1536,695,1536,864,2/6/24,19-13-2,2,0,c4,small,c4_large_saltshaker_L,c4_large_saltshaker_L,saltshaker,L,V,kitchen,0,misscaled,c4_large_saltshaker_L_V.png,large,m,1,1836,0,7,c4_large_saltshaker_L_V.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,-0.53753109,1536,695,1536,864,2/6/24,19-13-2,2,1,k0,large,k0_large_pot_L,k0_large_pot_L,pot,L,H,kitchen,1,scaled,k0_large_pot_L_H.png,large,c,1,1273,1,4,k0_large_pot_L_H.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,-0.444392728,1536,695,1536,864,2/6/24,19-13-2,2,2,k8,small,k8_large_spoon_L,k8_large_spoon_L,spoon,L,V,kitchen,1,misscaled,k8_large_spoon_L_V.png,large,m,1,1316,2,7,k8_large_spoon_L_V.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,1.5505010282985423,1536,695,1536,864,2/6/24,19-13-2,2,3,k2,small,k2_large_binderclip_R,k2_large_binderclip_R,binderclip,R,H,classroom,0,misscaled,k2_large_binderclip_R_H.png,large,c,1,2237,3,7,k2_large_binderclip_R_H.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,-0.710811764,1536,695,1536,864,2/6/24,19-13-2,2,4,c8,large,c8_large_kettle_L,c8_large_kettle_L,kettle,L,V,kitchen,0,scaled,c8_large_kettle_L_V.png,large,m,1,1193,4,6,c8_large_kettle_L_V.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,-0.628503444,1536,695,1536,864,2/6/24,19-13-2,2,5,k6,large,k6_large_clipboard_R,k6_large_clipboard_R,clipboard,R,H,classroom,0,scaled,k6_large_clipboard_R_H.png,large,c,1,1231,5,5,k6_large_clipboard_R_H.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,0.7534099292337737,1536,695,1536,864,2/6/24,19-13-2,2,6,c2,small,c2_large_flashdrive_R,c2_large_flashdrive_R,flashdrive,R,V,classroom,1,misscaled,c2_large_flashdrive_R_V.png,large,m,1,1869,6,7,c2_large_flashdrive_R_V.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,-0.600345334,1536,695,1536,864,2/6/24,19-13-2,2,7,k10,small,k10_large_eraser_L,k10_large_eraser_L,eraser,L,V,classroom,0,misscaled,k10_large_eraser_L_V.png,large,m,1,1244,7,7,k10_large_eraser_L_V.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,-1.239317818,1536,695,1536,864,2/6/24,19-13-2,2,8,c0,small,c0_large_sponge_R,c0_large_sponge_R,sponge,R,H,kitchen,0,misscaled,c0_large_sponge_R_H.png,large,c,1,949,8,7,c0_large_sponge_R_H.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,1.9858687209942452,1536,695,1536,864,2/6/24,19-13-2,2,9,c6,large,c6_large_laptop_R,c6_large_laptop_R,laptop,R,H,classroom,1,scaled,c6_large_laptop_R_H.png,large,c,1,2438,9,4,c6_large_laptop_R_H.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,-0.342590332,1536,695,1536,864,2/6/24,19-13-2,2,10,c10,large,c10_large_notebook_R,c10_large_notebook_R,notebook,R,H,classroom,1,scaled,c10_large_notebook_R_H.png,large,c,1,1363,10,7,c10_large_notebook_R_H.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,-0.46821882,1536,695,1536,864,2/6/24,19-13-2,2,11,k4,large,k4_large_toaster_L,k4_large_toaster_L,toaster,L,V,kitchen,1,scaled,k4_large_toaster_L_V.png,large,m,1,1305,11,5,k4_large_toaster_L_V.png,189835,464666,47,Man
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,1.9814346672455516,1920,911,1920,1080,2/6/24,12/6/31,1,0,c11,large,c11_large_pot_R,c11_large_pot_R,pot,R,H,kitchen,0,scaled,c11_large_pot_R_H.png,large,c,1,2961,0,4,c11_large_pot_R_H.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.039695222,1920,911,1920,1080,2/6/24,12/6/31,1,1,k3,large,k3_large_toaster_L,k3_large_toaster_L,toaster,L,V,kitchen,1,scaled,k3_large_toaster_L_V.png,large,m,1,1442,1,4,k3_large_toaster_L_V.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,2.147755428346186,1920,911,1920,1080,2/6/24,12/6/31,1,2,k11,small,k11_large_sponge_R,k11_large_sponge_R,sponge,R,H,kitchen,1,misscaled,k11_large_sponge_R_H.png,large,c,1,3086,2,4,k11_large_sponge_R_H.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.041025788,1920,911,1920,1080,2/6/24,12/6/31,1,3,k9,small,k9_large_eraser_L,k9_large_eraser_L,eraser,L,H,classroom,0,misscaled,k9_large_eraser_L_H.png,large,c,1,1441,3,5,k9_large_eraser_L_H.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.371006178,1920,911,1920,1080,2/6/24,12/6/31,1,4,k7,small,k7_large_spoon_L,k7_large_spoon_L,spoon,L,V,kitchen,1,misscaled,k7_large_spoon_L_V.png,large,m,1,1193,4,5,k7_large_spoon_L_V.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.091587299,1920,911,1920,1080,2/6/24,12/6/31,1,5,c7,large,c7_large_kettle_R,c7_large_kettle_R,kettle,R,V,kitchen,0,scaled,c7_large_kettle_R_V.png,large,m,1,1403,5,4,c7_large_kettle_R_V.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.490757126,1920,911,1920,1080,2/6/24,12/6/31,1,6,c9,large,c9_large_notebook_R,c9_large_notebook_R,notebook,R,H,classroom,1,scaled,c9_large_notebook_R_H.png,large,c,1,1103,6,4,c9_large_notebook_R_H.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.474790333,1920,911,1920,1080,2/6/24,12/6/31,1,7,c3,small,c3_large_saltshaker_R,c3_large_saltshaker_R,saltshaker,R,V,kitchen,0,misscaled,c3_large_saltshaker_R_V.png,large,m,1,1115,7,6,c3_large_saltshaker_R_V.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.492087692,1920,911,1920,1080,2/6/24,12/6/31,1,8,c5,large,c5_large_laptop_L,c5_large_laptop_L,laptop,L,V,classroom,1,scaled,c5_large_laptop_L_V.png,large,m,1,1102,8,4,c5_large_laptop_L_V.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.807431855,1920,911,1920,1080,2/6/24,12/6/31,1,9,k1,small,k1_large_binderclip_L,k1_large_binderclip_L,binderclip,L,V,classroom,0,misscaled,k1_large_binderclip_L_V.png,large,m,1,865,9,7,k1_large_binderclip_L_V.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.461484672,1920,911,1920,1080,2/6/24,12/6/31,1,10,c1,small,c1_large_flashdrive_R,c1_large_flashdrive_R,flashdrive,R,H,classroom,1,misscaled,c1_large_flashdrive_R_H.png,large,c,1,1125,10,7,c1_large_flashdrive_R_H.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.859323932,1920,911,1920,1080,2/6/24,12/6/31,1,11,k5,large,k5_large_clipboard_L,k5_large_clipboard_L,clipboard,L,H,classroom,0,scaled,k5_large_clipboard_L_H.png,large,c,1,826,11,4,k5_large_clipboard_L_H.png,121595,266423,30,Woman
177433,Gabor-Discrimination,v2,jsons/s4_even.json,0.085715989,1366,768,1366,768,2/5/24,17-28-49,1,0,k0,large,k0_large_laptop_R,k0_large_laptop_R,laptop,R,H,classroom,0,scaled,k0_large_laptop_R_H.png,large,c,1,1629,0,4,k0_large_laptop_R_H.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,-0.714020477,1366,768,1366,768,2/5/24,17-28-49,1,1,k4,large,k4_large_notebook_L,k4_large_notebook_L,notebook,L,H,classroom,0,scaled,k4_large_notebook_L_H.png,large,c,1,993,1,5,k4_large_notebook_L_H.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,-0.776892841,1366,768,1366,768,2/5/24,17-28-49,1,2,c0,large,c0_large_clipboard_L,c0_large_clipboard_L,clipboard,L,V,classroom,1,scaled,c0_large_clipboard_L_V.png,large,m,1,943,2,4,c0_large_clipboard_L_V.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,-0.315409691,1366,768,1366,768,2/5/24,17-28-49,1,3,k8,small,k8_large_binderclip_L,k8_large_binderclip_L,binderclip,L,H,classroom,0,misscaled,k8_large_binderclip_L_H.png,large,c,1,1310,3,7,k8_large_binderclip_L_H.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,2.726355263623665,1366,768,1366,768,2/5/24,17-28-49,1,4,c8,small,c8_large_flashdrive_R,c8_large_flashdrive_R,flashdrive,R,H,classroom,1,misscaled,c8_large_flashdrive_R_H.png,large,c,1,3729,4,7,c8_large_flashdrive_R_H.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,-0.702703451,1366,768,1366,768,2/5/24,17-28-49,1,5,c10,small,c10_large_saltshaker_L,c10_large_saltshaker_L,saltshaker,L,V,kitchen,0,misscaled,c10_large_saltshaker_L_V.png,large,m,1,1002,5,7,c10_large_saltshaker_L_V.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,0.445345909,1366,768,1366,768,2/5/24,17-28-49,1,6,c6,small,c6_large_sponge_R,c6_large_sponge_R,sponge,R,H,kitchen,0,misscaled,c6_large_sponge_R_H.png,large,c,1,1915,6,7,c6_large_sponge_R_H.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,-0.373252266,1366,768,1366,768,2/5/24,17-28-49,1,7,k10,large,k10_large_toaster_L,k10_large_toaster_L,toaster,L,V,kitchen,1,scaled,k10_large_toaster_L_V.png,large,m,1,1264,7,4,k10_large_toaster_L_V.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,0.8376694587365506,1366,768,1366,768,2/5/24,17-28-49,1,8,c2,small,c2_large_spoon_R,c2_large_spoon_R,spoon,R,V,kitchen,0,misscaled,c2_large_spoon_R_V.png,large,m,1,2227,8,7,c2_large_spoon_R_V.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,-0.70773324,1366,768,1366,768,2/5/24,17-28-49,1,9,c4,small,c4_large_eraser_R,c4_large_eraser_R,eraser,R,V,classroom,1,misscaled,c4_large_eraser_R_V.png,large,m,1,998,9,7,c4_large_eraser_R_V.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,0.051764913,1366,768,1366,768,2/5/24,17-28-49,1,10,k6,large,k6_large_pot_R,k6_large_pot_R,pot,R,V,kitchen,1,scaled,k6_large_pot_R_V.png,large,m,1,1602,10,4,k6_large_pot_R_V.png,148230,291856,28,Man
