subjID,experimentName,versionName,sequenceName,zsRT,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,size_name,image_name,object,side,gabor,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
693191,Gabor-Discrimination,v2,jsons/s3_even.json,-0.6912650969773356,1436,808,1436,808,2-6-2024,0-56-35,1,0,k10,k10_large_clipboard_L,k10_large_clipboard_L,clipboard,L,V,classroom,0,scaled,k10_large_clipboard_L_V.png,large,m,1,723,0,4,k10_large_clipboard_L_V.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,2.267490498774913,1436,808,1436,808,2-6-2024,0-56-35,1,2,c6,c6_large_flashdrive_L,c6_large_flashdrive_L,flashdrive,L,H,classroom,1,misscaled,c6_large_flashdrive_L_H.png,large,c,1,2332,2,7,c6_large_flashdrive_L_H.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,-0.5625435980943913,1436,808,1436,808,2-6-2024,0-56-35,1,3,c4,c4_large_sponge_L,c4_large_sponge_L,sponge,L,H,kitchen,0,misscaled,c4_large_sponge_L_H.png,large,c,1,793,3,6,c4_large_sponge_L_H.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,-0.04214096689620215,1436,808,1436,808,2-6-2024,0-56-35,1,4,c0,c0_large_spoon_R,c0_large_spoon_R,spoon,R,V,kitchen,0,misscaled,c0_large_spoon_R_V.png,large,m,1,1076,4,6,c0_large_spoon_R_V.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,-0.2977450861066201,1436,808,1436,808,2-6-2024,0-56-35,1,5,k8,k8_large_toaster_R,k8_large_toaster_R,toaster,R,V,kitchen,1,scaled,k8_large_toaster_R_V.png,large,m,1,937,5,4,k8_large_toaster_R_V.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,-0.5257660269849787,1436,808,1436,808,2-6-2024,0-56-35,1,6,c8,c8_large_saltshaker_R,c8_large_saltshaker_R,saltshaker,R,V,kitchen,0,misscaled,c8_large_saltshaker_R_V.png,large,m,1,813,6,7,c8_large_saltshaker_R_V.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,-0.31613387166132645,1436,808,1436,808,2-6-2024,0-56-35,1,7,k0,k0_large_kettle_R,k0_large_kettle_R,kettle,R,V,kitchen,1,scaled,k0_large_kettle_R_V.png,large,m,1,927,7,5,k0_large_kettle_R_V.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,0.046125203766388234,1436,808,1436,808,2-6-2024,0-56-35,1,8,k6,k6_large_binderclip_R,k6_large_binderclip_R,binderclip,R,H,classroom,0,misscaled,k6_large_binderclip_R_H.png,large,c,1,1124,8,7,k6_large_binderclip_R_H.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,1.8739704879041972,1436,808,1436,808,2-6-2024,0-56-35,1,9,c2,c2_large_eraser_L,c2_large_eraser_L,eraser,L,H,classroom,1,misscaled,c2_large_eraser_L_H.png,large,c,1,2118,9,7,c2_large_eraser_L_H.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,-0.5643824766498621,1436,808,1436,808,2-6-2024,0-56-35,1,10,c10,c10_large_laptop_R,c10_large_laptop_R,laptop,R,V,classroom,1,scaled,c10_large_laptop_R_V.png,large,m,1,792,10,4,c10_large_laptop_R_V.png,130168,332775,29,Man
693191,Gabor-Discrimination,v2,jsons/s3_even.json,-0.42094994932315255,1436,808,1436,808,2-6-2024,0-56-35,1,11,k2,k2_large_notebook_L,k2_large_notebook_L,notebook,L,H,classroom,0,scaled,k2_large_notebook_L_H.png,large,c,1,870,11,5,k2_large_notebook_L_H.png,130168,332775,29,Man
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,2.2099321899433138,1280,720,1920,1080,2-5-2024,0-22-42,2,0,c11,c11_large_pot_R,c11_large_pot_R,pot,R,H,kitchen,0,scaled,c11_large_pot_R_H.png,large,c,1,3705,0,4,c11_large_pot_R_H.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.403240672664352,1280,720,1920,1080,2-5-2024,0-22-42,2,1,k3,k3_large_toaster_L,k3_large_toaster_L,toaster,L,H,kitchen,1,scaled,k3_large_toaster_L_H.png,large,c,1,1594,1,5,k3_large_toaster_L_H.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,0.1872299362716293,1280,720,1920,1080,2-5-2024,0-22-42,2,2,k11,k11_large_sponge_R,k11_large_sponge_R,sponge,R,H,kitchen,1,misscaled,k11_large_sponge_R_H.png,large,c,1,2071,2,6,k11_large_sponge_R_H.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.008355716164188415,1280,720,1920,1080,2-5-2024,0-22-42,2,3,k9,k9_large_eraser_R,k9_large_eraser_R,eraser,R,V,classroom,0,misscaled,k9_large_eraser_R_V.png,large,m,1,1913,3,7,k9_large_eraser_R_V.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.44285295670198604,1280,720,1920,1080,2-5-2024,0-22-42,2,4,k7,k7_large_spoon_L,k7_large_spoon_L,spoon,L,H,kitchen,1,misscaled,k7_large_spoon_L_H.png,large,c,1,1562,4,7,k7_large_spoon_L_H.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,0.5177449312106377,1280,720,1920,1080,2-5-2024,0-22-42,2,5,c7,c7_large_kettle_L,c7_large_kettle_L,kettle,L,H,kitchen,0,scaled,c7_large_kettle_L_H.png,large,c,1,2338,5,4,c7_large_kettle_L_H.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.6693857060422053,1280,720,1920,1080,2-5-2024,0-22-42,2,6,c9,c9_large_notebook_L,c9_large_notebook_L,notebook,L,V,classroom,1,scaled,c9_large_notebook_L_V.png,large,m,1,1379,6,4,c9_large_notebook_L_V.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.6322491897569233,1280,720,1920,1080,2-5-2024,0-22-42,2,7,c3,c3_large_saltshaker_R,c3_large_saltshaker_R,saltshaker,R,H,kitchen,0,misscaled,c3_large_saltshaker_R_H.png,large,c,1,1409,7,7,c3_large_saltshaker_R_H.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.7944119775359875,1280,720,1920,1080,2-5-2024,0-22-42,2,8,c5,c5_large_laptop_R,c5_large_laptop_R,laptop,R,V,classroom,1,scaled,c5_large_laptop_R_V.png,large,m,1,1278,8,3,c5_large_laptop_R_V.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,1.6256510003882128,1280,720,1920,1080,2-5-2024,0-22-42,2,9,k1,k1_large_binderclip_L,k1_large_binderclip_L,binderclip,L,V,classroom,0,misscaled,k1_large_binderclip_L_V.png,large,m,1,3233,9,7,k1_large_binderclip_L_V.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.6099672799857543,1280,720,1920,1080,2-5-2024,0-22-42,2,10,c1,c1_large_flashdrive_L,c1_large_flashdrive_L,flashdrive,L,V,classroom,1,misscaled,c1_large_flashdrive_L_V.png,large,m,1,1427,10,7,c1_large_flashdrive_L_V.png,151876,502130,23,Non-binary
830827,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.9800945589623966,1280,720,1920,1080,2-5-2024,0-22-42,2,11,k5,k5_large_clipboard_R,k5_large_clipboard_R,clipboard,R,V,classroom,0,scaled,k5_large_clipboard_R_V.png,large,m,1,1128,11,5,k5_large_clipboard_R_V.png,151876,502130,23,Non-binary
840050,Gabor-Discrimination,v2,jsons/s8_even.json,2.4162120709750994,1536,742,1536,864,2-5-2024,23-56-52,2,0,k6,k6_large_saltshaker_R,k6_large_saltshaker_R,saltshaker,R,V,kitchen,1,misscaled,k6_large_saltshaker_R_V.png,large,m,1,1796,0,7,k6_large_saltshaker_R_V.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,0.5519435441633941,1536,742,1536,864,2-5-2024,23-56-52,2,1,c6,c6_large_toaster_L,c6_large_toaster_L,toaster,L,H,kitchen,0,scaled,c6_large_toaster_L_H.png,large,c,1,1237,1,5,c6_large_toaster_L_H.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,-0.3251631151415765,1536,742,1536,864,2-5-2024,23-56-52,2,2,k8,k8_large_laptop_R,k8_large_laptop_R,laptop,R,V,classroom,0,scaled,k8_large_laptop_R_V.png,large,m,1,974,2,4,k8_large_laptop_R_V.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,0.4285483107250522,1536,742,1536,864,2-5-2024,23-56-52,2,3,k0,k0_large_eraser_R,k0_large_eraser_R,eraser,R,V,classroom,0,misscaled,k0_large_eraser_R_V.png,large,m,1,1200,3,7,k0_large_eraser_R_V.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,-0.5252634936902391,1536,742,1536,864,2-5-2024,23-56-52,2,4,c0,c0_large_notebook_R,c0_large_notebook_R,notebook,R,H,classroom,1,scaled,c0_large_notebook_R_H.png,large,c,1,914,4,4,c0_large_notebook_R_H.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,-0.4285483107250522,1536,742,1536,864,2-5-2024,23-56-52,2,5,c8,c8_large_clipboard_L,c8_large_clipboard_L,clipboard,L,H,classroom,1,scaled,c8_large_clipboard_L_H.png,large,c,1,943,5,5,c8_large_clipboard_L_H.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,-1.1722547176642475,1536,742,1536,864,2-5-2024,23-56-52,2,6,k4,k4_large_flashdrive_L,k4_large_flashdrive_L,flashdrive,L,V,classroom,0,misscaled,k4_large_flashdrive_L_V.png,large,m,1,720,6,7,k4_large_flashdrive_L_V.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,-0.8754391561503984,1536,742,1536,864,2-5-2024,23-56-52,2,7,c2,c2_large_pot_R,c2_large_pot_R,pot,R,V,kitchen,0,scaled,c2_large_pot_R_V.png,large,m,1,809,7,7,c2_large_pot_R_V.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,-1.085544553626494,1536,742,1536,864,2-5-2024,23-56-52,2,8,k10,k10_large_kettle_L,k10_large_kettle_L,kettle,L,H,kitchen,1,scaled,k10_large_kettle_L_H.png,large,c,1,746,8,4,k10_large_kettle_L_H.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,-0.16841781861179092,1536,742,1536,864,2-5-2024,23-56-52,2,9,c4,c4_large_binderclip_L,c4_large_binderclip_L,binderclip,L,H,classroom,1,misscaled,c4_large_binderclip_L_H.png,large,c,1,1021,9,7,c4_large_binderclip_L_H.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,0.7653839479486341,1536,742,1536,864,2-5-2024,23-56-52,2,10,c10,c10_large_spoon_R,c10_large_spoon_R,spoon,R,V,kitchen,0,misscaled,c10_large_spoon_R_V.png,large,m,1,1301,10,7,c10_large_spoon_R_V.png,138936,394376,22,Woman
840050,Gabor-Discrimination,v2,jsons/s8_even.json,0.4185432917976191,1536,742,1536,864,2-5-2024,23-56-52,2,11,k2,k2_large_sponge_L,k2_large_sponge_L,sponge,L,H,kitchen,1,misscaled,k2_large_sponge_L_H.png,large,c,1,1197,11,7,k2_large_sponge_L_H.png,138936,394376,22,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,1.5693488459071108,1536,791,1536,960,2-6-2024,12-3-3,1,0,k6,k6_large_saltshaker_R,k6_large_saltshaker_R,saltshaker,R,H,kitchen,1,misscaled,k6_large_saltshaker_R_H.png,large,c,1,1793,0,5,k6_large_saltshaker_R_H.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,1.0983872049213157,1536,791,1536,960,2-6-2024,12-3-3,1,1,c6,c6_large_toaster_L,c6_large_toaster_L,toaster,L,V,kitchen,0,scaled,c6_large_toaster_L_V.png,large,m,1,1643,1,5,c6_large_toaster_L_V.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,0.15646392294972505,1536,791,1536,960,2-6-2024,12-3-3,1,2,k8,k8_large_laptop_R,k8_large_laptop_R,laptop,R,H,classroom,0,scaled,k8_large_laptop_R_H.png,large,c,1,1343,2,4,k8_large_laptop_R_H.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,-1.3694517938442514,1536,791,1536,960,2-6-2024,12-3-3,1,3,k0,k0_large_eraser_R,k0_large_eraser_R,eraser,R,H,classroom,0,misscaled,k0_large_eraser_R_H.png,large,c,1,857,3,7,k0_large_eraser_R_H.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,-1.3317748625653878,1536,791,1536,960,2-6-2024,12-3-3,1,4,c0,c0_large_notebook_L,c0_large_notebook_L,notebook,L,V,classroom,1,scaled,c0_large_notebook_L_V.png,large,m,1,869,4,5,c0_large_notebook_L_V.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,-0.9675645268697062,1536,791,1536,960,2-6-2024,12-3-3,1,5,c8,c8_large_clipboard_R,c8_large_clipboard_R,clipboard,R,H,classroom,1,scaled,c8_large_clipboard_R_H.png,large,c,1,985,5,7,c8_large_clipboard_R_H.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,-0.41182979050646784,1536,791,1536,960,2-6-2024,12-3-3,1,6,k4,k4_large_flashdrive_L,k4_large_flashdrive_L,flashdrive,L,V,classroom,0,misscaled,k4_large_flashdrive_L_V.png,large,m,1,1162,6,7,k4_large_flashdrive_L_V.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,0.9633782011720542,1536,791,1536,960,2-6-2024,12-3-3,1,7,c2,c2_large_pot_L,c2_large_pot_L,pot,L,V,kitchen,0,scaled,c2_large_pot_L_V.png,large,m,1,1600,7,4,c2_large_pot_L_V.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,-0.8670927101260699,1536,791,1536,960,2-6-2024,12-3-3,1,8,k10,k10_large_kettle_R,k10_large_kettle_R,kettle,R,V,kitchen,1,scaled,k10_large_kettle_R_V.png,large,m,1,1017,8,3,k10_large_kettle_R_V.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,0.005756197834270593,1536,791,1536,960,2-6-2024,12-3-3,1,9,c4,c4_large_binderclip_R,c4_large_binderclip_R,binderclip,R,H,classroom,1,misscaled,c4_large_binderclip_R_H.png,large,c,1,1295,9,7,c4_large_binderclip_R_H.png,145915,244927,23,Woman
247187,Gabor-Discrimination,v2,jsons/s8_even.json,0.25693573969336136,1536,791,1536,960,2-6-2024,12-3-3,1,11,k2,k2_large_sponge_L,k2_large_sponge_L,sponge,L,V,kitchen,1,misscaled,k2_large_sponge_L_V.png,large,m,1,1375,11,7,k2_large_sponge_L_V.png,145915,244927,23,Woman
390396,Gabor-Discrimination,v2,jsons/s1_even.json,0.6819316513285091,1536,695,1536,864,2-6-2024,19-13-2,2,0,c4,c4_large_saltshaker_L,c4_large_saltshaker_L,saltshaker,L,V,kitchen,0,misscaled,c4_large_saltshaker_L_V.png,large,m,1,1836,0,7,c4_large_saltshaker_L_V.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,-0.5375310899037324,1536,695,1536,864,2-6-2024,19-13-2,2,1,k0,k0_large_pot_L,k0_large_pot_L,pot,L,H,kitchen,1,scaled,k0_large_pot_L_H.png,large,c,1,1273,1,4,k0_large_pot_L_H.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,-0.4443927277847513,1536,695,1536,864,2-6-2024,19-13-2,2,2,k8,k8_large_spoon_L,k8_large_spoon_L,spoon,L,V,kitchen,1,misscaled,k8_large_spoon_L_V.png,large,m,1,1316,2,7,k8_large_spoon_L_V.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,1.5505010282985423,1536,695,1536,864,2-6-2024,19-13-2,2,3,k2,k2_large_binderclip_R,k2_large_binderclip_R,binderclip,R,H,classroom,0,misscaled,k2_large_binderclip_R_H.png,large,c,1,2237,3,7,k2_large_binderclip_R_H.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,-0.7108117636134648,1536,695,1536,864,2-6-2024,19-13-2,2,4,c8,c8_large_kettle_L,c8_large_kettle_L,kettle,L,V,kitchen,0,scaled,c8_large_kettle_L_V.png,large,m,1,1193,4,6,c8_large_kettle_L_V.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,-0.6285034436013419,1536,695,1536,864,2-6-2024,19-13-2,2,5,k6,k6_large_clipboard_R,k6_large_clipboard_R,clipboard,R,H,classroom,0,scaled,k6_large_clipboard_R_H.png,large,c,1,1231,5,5,k6_large_clipboard_R_H.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,0.7534099292337737,1536,695,1536,864,2-6-2024,19-13-2,2,6,c2,c2_large_flashdrive_R,c2_large_flashdrive_R,flashdrive,R,V,classroom,1,misscaled,c2_large_flashdrive_R_V.png,large,m,1,1869,6,7,c2_large_flashdrive_R_V.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,-0.6003453341235104,1536,695,1536,864,2-6-2024,19-13-2,2,7,k10,k10_large_eraser_L,k10_large_eraser_L,eraser,L,V,classroom,0,misscaled,k10_large_eraser_L_V.png,large,m,1,1244,7,7,k10_large_eraser_L_V.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,-1.2393178184281484,1536,695,1536,864,2-6-2024,19-13-2,2,8,c0,c0_large_sponge_R,c0_large_sponge_R,sponge,R,H,kitchen,0,misscaled,c0_large_sponge_R_H.png,large,c,1,949,8,7,c0_large_sponge_R_H.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,1.9858687209942452,1536,695,1536,864,2-6-2024,19-13-2,2,9,c6,c6_large_laptop_R,c6_large_laptop_R,laptop,R,H,classroom,1,scaled,c6_large_laptop_R_H.png,large,c,1,2438,9,4,c6_large_laptop_R_H.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,-0.3425903319802835,1536,695,1536,864,2-6-2024,19-13-2,2,10,c10,c10_large_notebook_R,c10_large_notebook_R,notebook,R,H,classroom,1,scaled,c10_large_notebook_R_H.png,large,c,1,1363,10,7,c10_large_notebook_R_H.png,189835,464666,47,Man
390396,Gabor-Discrimination,v2,jsons/s1_even.json,-0.4682188204198395,1536,695,1536,864,2-6-2024,19-13-2,2,11,k4,k4_large_toaster_L,k4_large_toaster_L,toaster,L,V,kitchen,1,scaled,k4_large_toaster_L_V.png,large,m,1,1305,11,5,k4_large_toaster_L_V.png,189835,464666,47,Man
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,1.9814346672455516,1920,911,1920,1080,2-6-2024,12-6-31,1,0,c11,c11_large_pot_R,c11_large_pot_R,pot,R,H,kitchen,0,scaled,c11_large_pot_R_H.png,large,c,1,2961,0,4,c11_large_pot_R_H.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.0396952216493512,1920,911,1920,1080,2-6-2024,12-6-31,1,1,k3,k3_large_toaster_L,k3_large_toaster_L,toaster,L,V,kitchen,1,scaled,k3_large_toaster_L_V.png,large,m,1,1442,1,4,k3_large_toaster_L_V.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,2.147755428346186,1920,911,1920,1080,2-6-2024,12-6-31,1,2,k11,k11_large_sponge_R,k11_large_sponge_R,sponge,R,H,kitchen,1,misscaled,k11_large_sponge_R_H.png,large,c,1,3086,2,4,k11_large_sponge_R_H.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.04102578773815626,1920,911,1920,1080,2-6-2024,12-6-31,1,3,k9,k9_large_eraser_L,k9_large_eraser_L,eraser,L,H,classroom,0,misscaled,k9_large_eraser_L_H.png,large,c,1,1441,3,5,k9_large_eraser_L_H.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.3710061777618139,1920,911,1920,1080,2-6-2024,12-6-31,1,4,k7,k7_large_spoon_L,k7_large_spoon_L,spoon,L,V,kitchen,1,misscaled,k7_large_spoon_L_V.png,large,m,1,1193,4,5,k7_large_spoon_L_V.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.09158729911274896,1920,911,1920,1080,2-6-2024,12-6-31,1,5,c7,c7_large_kettle_R,c7_large_kettle_R,kettle,R,V,kitchen,0,scaled,c7_large_kettle_R_V.png,large,m,1,1403,5,4,c7_large_kettle_R_V.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.4907571257542704,1920,911,1920,1080,2-6-2024,12-6-31,1,6,c9,c9_large_notebook_R,c9_large_notebook_R,notebook,R,H,classroom,1,scaled,c9_large_notebook_R_H.png,large,c,1,1103,6,4,c9_large_notebook_R_H.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.4747903326886095,1920,911,1920,1080,2-6-2024,12-6-31,1,7,c3,c3_large_saltshaker_R,c3_large_saltshaker_R,saltshaker,R,V,kitchen,0,misscaled,c3_large_saltshaker_R_V.png,large,m,1,1115,7,6,c3_large_saltshaker_R_V.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.4920876918430754,1920,911,1920,1080,2-6-2024,12-6-31,1,8,c5,c5_large_laptop_L,c5_large_laptop_L,laptop,L,V,classroom,1,scaled,c5_large_laptop_L_V.png,large,m,1,1102,8,4,c5_large_laptop_L_V.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.8074318548898773,1920,911,1920,1080,2-6-2024,12-6-31,1,9,k1,k1_large_binderclip_L,k1_large_binderclip_L,binderclip,L,V,classroom,0,misscaled,k1_large_binderclip_L_V.png,large,m,1,865,9,7,k1_large_binderclip_L_V.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.4614846718005588,1920,911,1920,1080,2-6-2024,12-6-31,1,10,c1,c1_large_flashdrive_R,c1_large_flashdrive_R,flashdrive,R,H,classroom,1,misscaled,c1_large_flashdrive_R_H.png,large,c,1,1125,10,7,c1_large_flashdrive_R_H.png,121595,266423,30,Woman
569628,Gabor-Discrimination,v2,jsons/s0_odd.json,-0.8593239323532751,1920,911,1920,1080,2-6-2024,12-6-31,1,11,k5,k5_large_clipboard_L,k5_large_clipboard_L,clipboard,L,H,classroom,0,scaled,k5_large_clipboard_L_H.png,large,c,1,826,11,4,k5_large_clipboard_L_H.png,121595,266423,30,Woman
177433,Gabor-Discrimination,v2,jsons/s4_even.json,0.08571598914767314,1366,768,1366,768,2-5-2024,17-28-49,1,0,k0,k0_large_laptop_R,k0_large_laptop_R,laptop,R,H,classroom,0,scaled,k0_large_laptop_R_H.png,large,c,1,1629,0,4,k0_large_laptop_R_H.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,-0.7140204768364843,1366,768,1366,768,2-5-2024,17-28-49,1,1,k4,k4_large_notebook_L,k4_large_notebook_L,notebook,L,H,classroom,0,scaled,k4_large_notebook_L_H.png,large,c,1,993,1,5,k4_large_notebook_L_H.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,-0.776892840514484,1366,768,1366,768,2-5-2024,17-28-49,1,2,c0,c0_large_clipboard_L,c0_large_clipboard_L,clipboard,L,V,classroom,1,scaled,c0_large_clipboard_L_V.png,large,m,1,943,2,4,c0_large_clipboard_L_V.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,-0.3154096911179655,1366,768,1366,768,2-5-2024,17-28-49,1,3,k8,k8_large_binderclip_L,k8_large_binderclip_L,binderclip,L,H,classroom,0,misscaled,k8_large_binderclip_L_H.png,large,c,1,1310,3,7,k8_large_binderclip_L_H.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,2.726355263623665,1366,768,1366,768,2-5-2024,17-28-49,1,4,c8,c8_large_flashdrive_R,c8_large_flashdrive_R,flashdrive,R,H,classroom,1,misscaled,c8_large_flashdrive_R_H.png,large,c,1,3729,4,7,c8_large_flashdrive_R_H.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,-0.7027034513744442,1366,768,1366,768,2-5-2024,17-28-49,1,5,c10,c10_large_saltshaker_L,c10_large_saltshaker_L,saltshaker,L,V,kitchen,0,misscaled,c10_large_saltshaker_L_V.png,large,m,1,1002,5,7,c10_large_saltshaker_L_V.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,0.445345909385832,1366,768,1366,768,2-5-2024,17-28-49,1,6,c6,c6_large_sponge_R,c6_large_sponge_R,sponge,R,H,kitchen,0,misscaled,c6_large_sponge_R_H.png,large,c,1,1915,6,7,c6_large_sponge_R_H.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,-0.37325226570172537,1366,768,1366,768,2-5-2024,17-28-49,1,7,k10,k10_large_toaster_L,k10_large_toaster_L,toaster,L,V,kitchen,1,scaled,k10_large_toaster_L_V.png,large,m,1,1264,7,4,k10_large_toaster_L_V.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,0.8376694587365506,1366,768,1366,768,2-5-2024,17-28-49,1,8,c2,c2_large_spoon_R,c2_large_spoon_R,spoon,R,V,kitchen,0,misscaled,c2_large_spoon_R_V.png,large,m,1,2227,8,7,c2_large_spoon_R_V.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,-0.7077332404686842,1366,768,1366,768,2-5-2024,17-28-49,1,9,c4,c4_large_eraser_R,c4_large_eraser_R,eraser,R,V,classroom,1,misscaled,c4_large_eraser_R_V.png,large,m,1,998,9,7,c4_large_eraser_R_V.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,0.05176491276155326,1366,768,1366,768,2-5-2024,17-28-49,1,10,k6,k6_large_pot_R,k6_large_pot_R,pot,R,V,kitchen,1,scaled,k6_large_pot_R_V.png,large,m,1,1602,10,4,k6_large_pot_R_V.png,148230,291856,28,Man
177433,Gabor-Discrimination,v2,jsons/s4_even.json,-0.5568395676414848,1366,768,1366,768,2-5-2024,17-28-49,1,11,k2,k2_large_kettle_L,k2_large_kettle_L,kettle,L,H,kitchen,1,scaled,k2_large_kettle_L_H.png,large,c,1,1118,11,4,k2_large_kettle_L_H.png,148230,291856,28,Man
376176,Gabor-Discrimination,v2,jsons/s8_odd.json,2.5384877681533045,1536,695,1536,864,2-6-2024,17-10-45,2,0,k7,k7_large_saltshaker_R,k7_large_saltshaker_R,saltshaker,R,V,kitchen,1,misscaled,k7_large_saltshaker_R_V.png,large,m,1,3511,0,7,k7_large_saltshaker_R_V.png,163170,496942,48,Donna
