,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,593122,OSSe5,v2,jsons/s6.json,1366,615,1366,768,9-2-2023,12-15-58,1,0,k6,binderclip,L,classroom,0,scaled,k6_small_binderclip_L.png,small,c,1,2300,0,1,k6_small_binderclip_L.png,280604,354134,31,Woman
1,593122,OSSe5,v2,jsons/s6.json,1366,615,1366,768,9-2-2023,12-15-58,1,1,c7,clipboard,R,classroom,1,scaled,c7_large_clipboard_R.png,large,m,1,1859,1,5,c7_large_clipboard_R.png,280604,354134,31,Woman
2,593122,OSSe5,v2,jsons/s6.json,1366,615,1366,768,9-2-2023,12-15-58,1,2,k1,pot,L,kitchen,1,scaled,k1_large_pot_L.png,large,c,1,1379,2,4,k1_large_pot_L.png,280604,354134,31,Woman
3,593122,OSSe5,v2,jsons/s6.json,1366,615,1366,768,9-2-2023,12-15-58,1,3,c4,spoon,R,kitchen,0,scaled,c4_small_spoon_R.png,small,m,1,2561,3,1,c4_small_spoon_R.png,280604,354134,31,Woman
4,593122,OSSe5,v2,jsons/s6.json,1366,615,1366,768,9-2-2023,12-15-58,1,4,k5,toaster,L,kitchen,1,scaled,k5_large_toaster_L.png,large,c,1,1606,4,7,k5_large_toaster_L.png,280604,354134,31,Woman
5,593122,OSSe5,v2,jsons/s6.json,1366,615,1366,768,9-2-2023,12-15-58,1,5,c1,pot,R,kitchen,0,misscaled,c1_small_pot_R.png,small,m,1,1446,5,1,c1_small_pot_R.png,280604,354134,31,Woman
6,593122,OSSe5,v2,jsons/s6.json,1366,615,1366,768,9-2-2023,12-15-58,1,6,k10,kettle,R,kitchen,1,misscaled,k10_small_kettle_R.png,small,m,1,2813,6,1,k10_small_kettle_R.png,280604,354134,31,Woman
7,593122,OSSe5,v2,jsons/s6.json,1366,615,1366,768,9-2-2023,12-15-58,1,7,k9,flashdrive,L,classroom,0,scaled,k9_small_flashdrive_L.png,small,c,1,2161,7,1,k9_small_flashdrive_L.png,280604,354134,31,Woman
8,593122,OSSe5,v2,jsons/s6.json,1366,615,1366,768,9-2-2023,12-15-58,1,8,c8,eraser,R,classroom,1,misscaled,c8_large_eraser_R.png,large,m,1,2607,8,7,c8_large_eraser_R.png,280604,354134,31,Woman
9,593122,OSSe5,v2,jsons/s6.json,1366,615,1366,768,9-2-2023,12-15-58,1,9,c6,binderclip,L,classroom,1,misscaled,c6_large_binderclip_L.png,large,c,1,2143,9,5,c6_large_binderclip_L.png,280604,354134,31,Woman
10,593122,OSSe5,v2,jsons/s6.json,1366,615,1366,768,9-2-2023,12-15-58,1,10,c10,kettle,L,kitchen,0,scaled,c10_large_kettle_L.png,large,c,1,1582,10,6,c10_large_kettle_L.png,280604,354134,31,Woman
11,593122,OSSe5,v2,jsons/s6.json,1366,615,1366,768,9-2-2023,12-15-58,1,11,k7,clipboard,R,classroom,0,misscaled,k7_small_clipboard_R.png,small,m,1,1524,11,2,k7_small_clipboard_R.png,280604,354134,31,Woman
