,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,139257,OSSe5,v2,jsons/s14.json,1536,747,1536,864,9-5-2023,12-35-18,1,0,k10,saltshaker,L,kitchen,1,misscaled,k10_large_saltshaker_L.png,large,c,1,1053,0,7,k10_large_saltshaker_L.png,368233,471682,47,Woman
1,139257,OSSe5,v2,jsons/s14.json,1536,747,1536,864,9-5-2023,12-35-18,1,1,k9,pot,L,kitchen,1,scaled,k9_large_pot_L.png,large,c,1,935,1,4,k9_large_pot_L.png,368233,471682,47,Woman
2,139257,OSSe5,v2,jsons/s14.json,1536,747,1536,864,9-5-2023,12-35-18,1,2,k1,toaster,R,kitchen,1,misscaled,k1_small_toaster_R.png,small,m,1,1201,2,2,k1_small_toaster_R.png,368233,471682,47,Woman
3,139257,OSSe5,v2,jsons/s14.json,1536,747,1536,864,9-5-2023,12-35-18,1,3,c1,toaster,R,kitchen,0,scaled,c1_large_toaster_R.png,large,m,1,1053,3,4,c1_large_toaster_R.png,368233,471682,47,Woman
4,139257,OSSe5,v2,jsons/s14.json,1536,747,1536,864,9-5-2023,12-35-18,1,4,k11,sponge,L,kitchen,1,misscaled,k11_large_sponge_L.png,large,c,1,765,4,7,k11_large_sponge_L.png,368233,471682,47,Woman
5,139257,OSSe5,v2,jsons/s14.json,1536,747,1536,864,9-5-2023,12-35-18,1,5,k4,eraser,R,classroom,0,misscaled,k4_large_eraser_R.png,large,m,1,944,5,7,k4_large_eraser_R.png,368233,471682,47,Woman
6,139257,OSSe5,v2,jsons/s14.json,1536,747,1536,864,9-5-2023,12-35-18,1,6,c11,sponge,R,kitchen,0,scaled,c11_small_sponge_R.png,small,m,1,1116,6,5,c11_small_sponge_R.png,368233,471682,47,Woman
7,139257,OSSe5,v2,jsons/s14.json,1536,747,1536,864,9-5-2023,12-35-18,1,7,k5,flashdrive,L,classroom,0,misscaled,k5_large_flashdrive_L.png,large,c,1,1235,7,7,k5_large_flashdrive_L.png,368233,471682,47,Woman
8,139257,OSSe5,v2,jsons/s14.json,1536,747,1536,864,9-5-2023,12-35-18,1,8,c2,binderclip,L,classroom,1,scaled,c2_small_binderclip_L.png,small,c,1,1259,8,6,c2_small_binderclip_L.png,368233,471682,47,Woman
9,139257,OSSe5,v2,jsons/s14.json,1536,747,1536,864,9-5-2023,12-35-18,1,9,k0,spoon,R,kitchen,1,scaled,k0_small_spoon_R.png,small,m,1,922,9,4,k0_small_spoon_R.png,368233,471682,47,Woman
