,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,596047,OSSe5,v2,jsons/s5.json,1366,651,1366,768,9-2-2023,11-8-35,1,0,k5,binderclip,R,classroom,0,scaled,k5_small_binderclip_R.png,small,m,1,1848,0,4,k5_small_binderclip_R.png,357620,464019,1991,Woman
1,596047,OSSe5,v2,jsons/s5.json,1366,651,1366,768,9-2-2023,11-8-35,1,1,c10,laptop,R,classroom,1,scaled,c10_large_laptop_R.png,large,m,1,1927,1,4,c10_large_laptop_R.png,357620,464019,1991,Woman
2,596047,OSSe5,v2,jsons/s5.json,1366,651,1366,768,9-2-2023,11-8-35,1,2,k10,laptop,L,classroom,0,misscaled,k10_small_laptop_L.png,small,c,1,2467,2,1,k10_small_laptop_L.png,357620,464019,1991,Woman
3,596047,OSSe5,v2,jsons/s5.json,1366,651,1366,768,9-2-2023,11-8-35,1,3,c11,notebook,R,classroom,1,scaled,c11_large_notebook_R.png,large,m,1,1649,3,4,c11_large_notebook_R.png,357620,464019,1991,Woman
4,596047,OSSe5,v2,jsons/s5.json,1366,651,1366,768,9-2-2023,11-8-35,1,4,k1,saltshaker,R,kitchen,1,misscaled,k1_large_saltshaker_R.png,large,m,1,1528,4,7,k1_large_saltshaker_R.png,357620,464019,1991,Woman
5,596047,OSSe5,v2,jsons/s5.json,1366,651,1366,768,9-2-2023,11-8-35,1,5,c8,flashdrive,L,classroom,1,misscaled,c8_large_flashdrive_L.png,large,c,1,2029,5,7,c8_large_flashdrive_L.png,357620,464019,1991,Woman
6,596047,OSSe5,v2,jsons/s5.json,1366,651,1366,768,9-2-2023,11-8-35,1,6,c4,toaster,R,kitchen,0,misscaled,c4_small_toaster_R.png,small,m,1,1949,6,3,c4_small_toaster_R.png,357620,464019,1991,Woman
7,596047,OSSe5,v2,jsons/s5.json,1366,651,1366,768,9-2-2023,11-8-35,1,7,k8,flashdrive,R,classroom,0,scaled,k8_small_flashdrive_R.png,small,m,1,1308,7,4,k8_small_flashdrive_R.png,357620,464019,1991,Woman
8,596047,OSSe5,v2,jsons/s5.json,1366,651,1366,768,9-2-2023,11-8-35,1,8,c6,clipboard,L,classroom,1,scaled,c6_large_clipboard_L.png,large,c,1,1938,8,6,c6_large_clipboard_L.png,357620,464019,1991,Woman
9,596047,OSSe5,v2,jsons/s5.json,1366,651,1366,768,9-2-2023,11-8-35,1,9,k7,eraser,L,classroom,0,scaled,k7_small_eraser_L.png,small,c,1,1409,9,4,k7_small_eraser_L.png,357620,464019,1991,Woman
10,596047,OSSe5,v2,jsons/s5.json,1366,651,1366,768,9-2-2023,11-8-35,1,10,c0,pot,L,kitchen,0,misscaled,c0_small_pot_L.png,small,c,1,1819,10,1,c0_small_pot_L.png,357620,464019,1991,Woman
11,596047,OSSe5,v2,jsons/s5.json,1366,651,1366,768,9-2-2023,11-8-35,1,11,k6,clipboard,R,classroom,0,misscaled,k6_small_clipboard_R.png,small,m,1,1852,11,1,k6_small_clipboard_R.png,357620,464019,1991,Woman
12,596047,OSSe5,v2,jsons/s5.json,1366,651,1366,768,9-2-2023,11-8-35,1,12,c1,saltshaker,L,kitchen,0,scaled,c1_small_saltshaker_L.png,small,c,1,1653,12,1,c1_small_saltshaker_L.png,357620,464019,1991,Woman
13,596047,OSSe5,v2,jsons/s5.json,1366,651,1366,768,9-2-2023,11-8-35,1,13,k3,spoon,R,kitchen,1,misscaled,k3_large_spoon_R.png,large,m,1,1718,13,6,k3_large_spoon_R.png,357620,464019,1991,Woman
14,596047,OSSe5,v2,jsons/s5.json,1366,651,1366,768,9-2-2023,11-8-35,1,14,k11,notebook,L,classroom,0,misscaled,k11_small_notebook_L.png,small,c,1,1418,14,3,k11_small_notebook_L.png,357620,464019,1991,Woman
15,596047,OSSe5,v2,jsons/s5.json,1366,651,1366,768,9-2-2023,11-8-35,1,15,c2,sponge,R,kitchen,0,scaled,c2_small_sponge_R.png,small,m,1,2578,15,1,c2_small_sponge_R.png,357620,464019,1991,Woman
16,596047,OSSe5,v2,jsons/s5.json,1366,651,1366,768,9-2-2023,11-8-35,1,16,c7,eraser,L,classroom,1,misscaled,c7_large_eraser_L.png,large,c,1,1178,16,7,c7_large_eraser_L.png,357620,464019,1991,Woman
17,596047,OSSe5,v2,jsons/s5.json,1366,651,1366,768,9-2-2023,11-8-35,1,17,k0,pot,R,kitchen,1,scaled,k0_large_pot_R.png,large,m,1,2623,17,6,k0_large_pot_R.png,357620,464019,1991,Woman
