subjID,experimentName,versionName,sequenceName,zsRT,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,size_name,image_name,object,side,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
871149,OSSe5,v2,jsons/s22.json,-0.479510419,1440,815,1440,900,9/2/23,11/25/01,1,0,k5,k5_small_pot,k5_small_pot,pot,R,kitchen,1,misscaled,k5_small_pot_R.png,small,m,1,710,0,2,k5_small_pot_R.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,-0.002665293,1440,815,1440,900,9/2/23,11/25/01,1,1,c1,c1_large_flashdrive,c1_large_flashdrive,flashdrive,R,classroom,1,misscaled,c1_large_flashdrive_R.png,large,m,1,792,1,7,c1_large_flashdrive_R.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,-0.630705215,1440,815,1440,900,9/2/23,11/25/01,1,2,k0,k0_small_eraser,k0_small_eraser,eraser,R,classroom,0,scaled,k0_small_eraser_R.png,small,m,1,684,2,5,k0_small_eraser_R.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,-0.334130807,1440,815,1440,900,9/2/23,11/25/01,1,3,c6,c6_large_saltshaker,c6_large_saltshaker,saltshaker,L,kitchen,0,misscaled,c6_large_saltshaker_L.png,large,c,1,735,3,7,c6_large_saltshaker_L.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,-1.072659235,1440,815,1440,900,9/2/23,11/25/01,1,4,c10,c10_small_binderclip,c10_small_binderclip,binderclip,R,classroom,1,scaled,c10_small_binderclip_R.png,small,m,1,608,4,5,c10_small_binderclip_R.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,0.3753216973903994,1440,815,1440,900,9/2/23,11/25/01,1,5,k1,k1_small_flashdrive,k1_small_flashdrive,flashdrive,L,classroom,0,scaled,k1_small_flashdrive_L.png,small,c,1,857,5,5,k1_small_flashdrive_L.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,-1.357603273,1440,815,1440,900,9/2/23,11/25/01,1,6,c4,c4_large_notebook,c4_large_notebook,notebook,R,classroom,1,scaled,c4_large_notebook_R.png,large,m,1,559,6,5,c4_large_notebook_R.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,-1.427385487,1440,815,1440,900,9/2/23,11/25/01,1,7,c0,c0_large_eraser,c0_large_eraser,eraser,L,classroom,1,misscaled,c0_large_eraser_L.png,large,c,1,547,7,7,c0_large_eraser_L.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,0.5962987070870065,1440,815,1440,900,9/2/23,11/25/01,1,8,k6,k6_small_saltshaker,k6_small_saltshaker,saltshaker,R,kitchen,1,scaled,k6_small_saltshaker_R.png,small,m,1,895,8,4,k6_small_saltshaker_R.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,0.8463516391121146,1440,815,1440,900,9/2/23,11/25/01,1,9,c8,c8_large_spoon,c8_large_spoon,spoon,R,kitchen,0,misscaled,c8_large_spoon_R.png,large,m,1,938,9,7,c8_large_spoon_R.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,-0.584183739,1440,815,1440,900,9/2/23,11/25/01,1,10,c7,c7_large_sponge,c7_large_sponge,sponge,L,kitchen,0,misscaled,c7_large_sponge_L.png,large,c,1,692,10,6,c7_large_sponge_L.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,-0.24690304,1440,815,1440,900,9/2/23,11/25/01,1,11,c11,c11_small_clipboard,c11_small_clipboard,clipboard,L,classroom,1,misscaled,c11_small_clipboard_L.png,small,c,1,750,11,4,c11_small_clipboard_L.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,-0.997061837,1440,815,1440,900,9/2/23,11/25/01,1,12,k7,k7_small_sponge,k7_small_sponge,sponge,L,kitchen,1,scaled,k7_small_sponge_L.png,small,c,1,621,12,5,k7_small_sponge_L.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,2.218735173017359,1440,815,1440,900,9/2/23,11/25/01,1,13,k2,k2_small_kettle,k2_small_kettle,kettle,L,kitchen,1,misscaled,k2_small_kettle_L.png,small,c,1,1174,13,3,k2_small_kettle_L.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,0.7881997944551127,1440,815,1440,900,9/2/23,11/25/01,1,14,k9,k9_small_toaster,k9_small_toaster,toaster,R,kitchen,1,misscaled,k9_small_toaster_R.png,small,m,1,928,14,2,k9_small_toaster_R.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,0.9335794060976174,1440,815,1440,900,9/2/23,11/25/01,1,15,k10,k10_large_binderclip,k10_large_binderclip,binderclip,R,classroom,0,misscaled,k10_large_binderclip_R.png,large,m,1,953,15,7,k10_large_binderclip_R.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,-0.252718225,1440,815,1440,900,9/2/23,11/25/01,1,16,c3,c3_large_laptop,c3_large_laptop,laptop,L,classroom,1,scaled,c3_large_laptop_L.png,large,c,1,749,16,4,c3_large_laptop_L.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,0.7998301633865131,1440,815,1440,900,9/2/23,11/25/01,1,17,k3,k3_small_laptop,k3_small_laptop,laptop,R,classroom,0,misscaled,k3_small_laptop_R.png,small,m,1,930,17,1,k3_small_laptop_R.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,0.8172757167836137,1440,815,1440,900,9/2/23,11/25/01,1,18,k11,k11_large_clipboard,k11_large_clipboard,clipboard,L,classroom,0,scaled,k11_large_clipboard_L.png,large,c,1,933,18,5,k11_large_clipboard_L.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,-1.084289604,1440,815,1440,900,9/2/23,11/25/01,1,19,k8,k8_small_spoon,k8_small_spoon,spoon,L,kitchen,1,scaled,k8_small_spoon_L.png,small,c,1,606,19,4,k8_small_spoon_L.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,0.8754275614406155,1440,815,1440,900,9/2/23,11/25/01,1,20,c9,c9_large_toaster,c9_large_toaster,toaster,R,kitchen,0,scaled,c9_large_toaster_R.png,large,m,1,943,20,6,c9_large_toaster_R.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,1.875639289541048,1440,815,1440,900,9/2/23,11/25/01,1,21,k4,k4_small_notebook,k4_small_notebook,notebook,R,classroom,0,misscaled,k4_small_notebook_R.png,small,m,1,1115,21,4,k4_small_notebook_R.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,-0.84586704,1440,815,1440,900,9/2/23,11/25/01,1,22,c5,c5_large_pot,c5_large_pot,pot,L,kitchen,0,scaled,c5_large_pot_L.png,large,c,1,647,22,5,c5_large_pot_L.png,217736,293277,28,Man
871149,OSSe5,v2,jsons/s22.json,-0.810975934,1440,815,1440,900,9/2/23,11/25/01,1,23,c2,c2_large_kettle,c2_large_kettle,kettle,L,kitchen,0,scaled,c2_large_kettle_L.png,large,c,1,653,23,5,c2_large_kettle_L.png,217736,293277,28,Man
475660,OSSe5,v2,jsons/s13.json,-0.283315435,1364,619,1364,768,9/3/23,10/17/36,1,0,k10,k10_large_sponge,k10_large_sponge,sponge,R,kitchen,1,misscaled,k10_large_sponge_R.png,large,m,1,1557,0,7,k10_large_sponge_R.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,-0.894131495,1364,619,1364,768,9/3/23,10/17/36,1,1,c10,c10_small_sponge,c10_small_sponge,sponge,L,kitchen,0,scaled,c10_small_sponge_L.png,small,c,1,1269,1,3,c10_small_sponge_L.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,-0.711735033,1364,619,1364,768,9/3/23,10/17/36,1,2,c0,c0_large_toaster,c0_large_toaster,toaster,R,kitchen,0,scaled,c0_large_toaster_R.png,large,m,1,1355,2,5,c0_large_toaster_R.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,0.007246371,1364,619,1364,768,9/3/23,10/17/36,1,3,c5,c5_small_kettle,c5_small_kettle,kettle,L,kitchen,0,misscaled,c5_small_kettle_L.png,small,c,1,1694,3,2,c5_small_kettle_L.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,-0.495404345,1364,619,1364,768,9/3/23,10/17/36,1,4,k0,k0_small_toaster,k0_small_toaster,toaster,L,kitchen,1,misscaled,k0_small_toaster_L.png,small,c,1,1457,4,3,k0_small_toaster_L.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,-0.67143814,1364,619,1364,768,9/3/23,10/17/36,1,5,k5,k5_large_kettle,k5_large_kettle,kettle,R,kitchen,1,scaled,k5_large_kettle_R.png,large,m,1,1374,5,5,k5_large_kettle_R.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,-0.103039862,1364,619,1364,768,9/3/23,10/17/36,1,6,c6,c6_small_laptop,c6_small_laptop,laptop,L,classroom,1,misscaled,c6_small_laptop_L.png,small,c,1,1642,6,3,c6_small_laptop_L.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,-0.832625712,1364,619,1364,768,9/3/23,10/17/36,1,7,k6,k6_large_laptop,k6_large_laptop,laptop,R,classroom,0,scaled,k6_large_laptop_R.png,large,m,1,1298,7,4,k6_large_laptop_R.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,-0.720218589,1364,619,1364,768,9/3/23,10/17/36,1,8,k9,k9_large_saltshaker,k9_large_saltshaker,saltshaker,L,kitchen,1,misscaled,k9_large_saltshaker_L.png,large,c,1,1351,8,7,k9_large_saltshaker_L.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,-1.036231065,1364,619,1364,768,9/3/23,10/17/36,1,9,k1,k1_large_binderclip,k1_large_binderclip,binderclip,R,classroom,0,misscaled,k1_large_binderclip_R.png,large,m,1,1202,9,7,k1_large_binderclip_R.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,-0.866559937,1364,619,1364,768,9/3/23,10/17/36,1,10,c3,c3_small_eraser,c3_small_eraser,eraser,L,classroom,1,scaled,c3_small_eraser_L.png,small,c,1,1282,10,5,c3_small_eraser_L.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,-0.762636371,1364,619,1364,768,9/3/23,10/17/36,1,11,c1,c1_small_binderclip,c1_small_binderclip,binderclip,R,classroom,1,scaled,c1_small_binderclip_R.png,small,m,1,1331,11,5,c1_small_binderclip_R.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,2.724105305223193,1364,619,1364,768,9/3/23,10/17/36,1,12,c4,c4_small_flashdrive,c4_small_flashdrive,flashdrive,R,classroom,1,scaled,c4_small_flashdrive_R.png,small,m,1,2975,12,5,c4_small_flashdrive_R.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,0.22145616995034476,1364,619,1364,768,9/3/23,10/17/36,1,13,c11,c11_small_spoon,c11_small_spoon,spoon,L,kitchen,0,scaled,c11_small_spoon_L.png,small,c,1,1795,13,5,c11_small_spoon_L.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,0.092081935,1364,619,1364,768,9/3/23,10/17/36,1,14,c2,c2_small_clipboard,c2_small_clipboard,clipboard,L,classroom,1,misscaled,c2_small_clipboard_L.png,small,c,1,1734,14,2,c2_small_clipboard_L.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,1.8460572187800075,1364,619,1364,768,9/3/23,10/17/36,1,15,k2,k2_large_clipboard,k2_large_clipboard,clipboard,R,classroom,0,scaled,k2_large_clipboard_R.png,large,m,1,2561,15,5,k2_large_clipboard_R.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,0.408094411,1364,619,1364,768,9/3/23,10/17/36,1,16,c8,c8_small_pot,c8_small_pot,pot,R,kitchen,0,misscaled,c8_small_pot_R.png,small,m,1,1883,16,3,c8_small_pot_R.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,0.5417104237013618,1364,619,1364,768,9/3/23,10/17/36,1,17,k7,k7_large_notebook,k7_large_notebook,notebook,R,classroom,0,scaled,k7_large_notebook_R.png,large,m,1,1946,17,5,k7_large_notebook_R.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,1.358252726311571,1364,619,1364,768,9/3/23,10/17/36,1,18,c7,c7_small_notebook,c7_small_notebook,notebook,L,classroom,1,misscaled,c7_small_notebook_L.png,small,c,1,2331,18,3,c7_small_notebook_L.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,0.2893246210763881,1364,619,1364,768,9/3/23,10/17/36,1,19,c9,c9_small_saltshaker,c9_small_saltshaker,saltshaker,L,kitchen,0,scaled,c9_small_saltshaker_L.png,small,c,1,1827,19,4,c9_small_saltshaker_L.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,1.706078538332543,1364,619,1364,768,9/3/23,10/17/36,1,20,k4,k4_large_flashdrive,k4_large_flashdrive,flashdrive,R,classroom,0,misscaled,k4_large_flashdrive_R.png,large,m,1,2495,20,7,k4_large_flashdrive_R.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,-0.645987471,1364,619,1364,768,9/3/23,10/17/36,1,21,k3,k3_large_eraser,k3_large_eraser,eraser,L,classroom,0,misscaled,k3_large_eraser_L.png,large,c,1,1386,21,7,k3_large_eraser_L.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,-0.586602576,1364,619,1364,768,9/3/23,10/17/36,1,22,k8,k8_large_pot,k8_large_pot,pot,L,kitchen,1,scaled,k8_large_pot_L.png,large,c,1,1414,22,5,k8_large_pot_L.png,322737,399618,1998,Woman
475660,OSSe5,v2,jsons/s13.json,-0.584481687,1364,619,1364,768,9/3/23,10/17/36,1,23,k11,k11_large_spoon,k11_large_spoon,spoon,R,kitchen,1,misscaled,k11_large_spoon_R.png,large,m,1,1415,23,7,k11_large_spoon_R.png,322737,399618,1998,Woman
625308,OSSe5,v2,jsons/s14.json,-0.876756242,1263,603,1280,720,9/2/23,16-7-4,1,1,k9,k9_large_pot,k9_large_pot,pot,R,kitchen,1,scaled,k9_large_pot_R.png,large,m,1,1394,1,4,k9_large_pot_R.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,-0.974028852,1263,603,1280,720,9/2/23,16-7-4,1,2,k1,k1_small_toaster,k1_small_toaster,toaster,L,kitchen,1,misscaled,k1_small_toaster_L.png,small,c,1,1338,2,1,k1_small_toaster_L.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,1.0374297489737483,1263,603,1280,720,9/2/23,16-7-4,1,3,c1,c1_large_toaster,c1_large_toaster,toaster,L,kitchen,0,scaled,c1_large_toaster_L.png,large,c,1,2496,3,4,c1_large_toaster_L.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,-0.246221292,1263,603,1280,720,9/2/23,16-7-4,1,4,k11,k11_large_sponge,k11_large_sponge,sponge,L,kitchen,1,misscaled,k11_large_sponge_L.png,large,c,1,1757,4,7,k11_large_sponge_L.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,-0.168055803,1263,603,1280,720,9/2/23,16-7-4,1,5,k4,k4_large_eraser,k4_large_eraser,eraser,R,classroom,0,misscaled,k4_large_eraser_R.png,large,m,1,1802,5,7,k4_large_eraser_R.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,0.054281590046763716,1263,603,1280,720,9/2/23,16-7-4,1,6,c11,c11_small_sponge,c11_small_sponge,sponge,R,kitchen,0,scaled,c11_small_sponge_R.png,small,m,1,1930,6,4,c11_small_sponge_R.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,-0.972291841,1263,603,1280,720,9/2/23,16-7-4,1,7,k5,k5_large_flashdrive,k5_large_flashdrive,flashdrive,R,classroom,0,misscaled,k5_large_flashdrive_R.png,large,m,1,1339,7,6,k5_large_flashdrive_R.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,-0.696107111,1263,603,1280,720,9/2/23,16-7-4,1,8,c2,c2_small_binderclip,c2_small_binderclip,binderclip,L,classroom,1,scaled,c2_small_binderclip_L.png,small,c,1,1498,8,4,c2_small_binderclip_L.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,0.040385503,1263,603,1280,720,9/2/23,16-7-4,1,9,k0,k0_small_spoon,k0_small_spoon,spoon,R,kitchen,1,scaled,k0_small_spoon_R.png,small,m,1,1922,9,4,k0_small_spoon_R.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,-0.015198845,1263,603,1280,720,9/2/23,16-7-4,1,10,c8,c8_small_notebook,c8_small_notebook,notebook,L,classroom,1,misscaled,c8_small_notebook_L.png,small,c,1,1890,10,4,c8_small_notebook_L.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,-0.440766511,1263,603,1280,720,9/2/23,16-7-4,1,11,k3,k3_large_clipboard,k3_large_clipboard,clipboard,L,classroom,0,scaled,k3_large_clipboard_L.png,large,c,1,1645,11,4,k3_large_clipboard_L.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,0.12202501442512485,1263,603,1280,720,9/2/23,16-7-4,1,12,c7,c7_small_laptop,c7_small_laptop,laptop,R,classroom,1,misscaled,c7_small_laptop_R.png,small,m,1,1969,12,1,c7_small_laptop_R.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,0.2210346346704219,1263,603,1280,720,9/2/23,16-7-4,1,13,k2,k2_large_binderclip,k2_large_binderclip,binderclip,L,classroom,0,misscaled,k2_large_binderclip_L.png,large,c,1,2026,13,6,k2_large_binderclip_L.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,0.8897838240465509,1263,603,1280,720,9/2/23,16-7-4,1,14,c3,c3_small_clipboard,c3_small_clipboard,clipboard,R,classroom,1,misscaled,c3_small_clipboard_R.png,small,m,1,2411,14,2,c3_small_clipboard_R.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,-1.013980102,1263,603,1280,720,9/2/23,16-7-4,1,15,c0,c0_large_spoon,c0_large_spoon,spoon,R,kitchen,0,misscaled,c0_large_spoon_R.png,large,m,1,1315,15,7,c0_large_spoon_R.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,-0.376497109,1263,603,1280,720,9/2/23,16-7-4,1,16,c10,c10_small_saltshaker,c10_small_saltshaker,saltshaker,L,kitchen,0,scaled,c10_small_saltshaker_L.png,small,c,1,1682,16,4,c10_small_saltshaker_L.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,-0.786431677,1263,603,1280,720,9/2/23,16-7-4,1,17,k7,k7_large_laptop,k7_large_laptop,laptop,L,classroom,0,scaled,k7_large_laptop_L.png,large,c,1,1446,17,5,k7_large_laptop_L.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,3.286858840511637,1263,603,1280,720,9/2/23,16-7-4,1,18,c5,c5_small_flashdrive,c5_small_flashdrive,flashdrive,R,classroom,1,scaled,c5_small_flashdrive_R.png,small,m,1,3791,18,5,c5_small_flashdrive_R.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,0.4207908860425124,1263,603,1280,720,9/2/23,16-7-4,1,19,c4,c4_small_eraser,c4_small_eraser,eraser,R,classroom,1,scaled,c4_small_eraser_R.png,small,m,1,2141,19,6,c4_small_eraser_R.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,-1.031350211,1263,603,1280,720,9/2/23,16-7-4,1,20,k8,k8_large_notebook,k8_large_notebook,notebook,R,classroom,0,scaled,k8_large_notebook_R.png,large,m,1,1305,20,6,k8_large_notebook_R.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,-0.79337972,1263,603,1280,720,9/2/23,16-7-4,1,21,c9,c9_small_pot,c9_small_pot,pot,R,kitchen,0,misscaled,c9_small_pot_R.png,small,m,1,1442,21,1,c9_small_pot_R.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,-0.098575368,1263,603,1280,720,9/2/23,16-7-4,1,22,k6,k6_large_kettle,k6_large_kettle,kettle,L,kitchen,1,scaled,k6_large_kettle_L.png,large,c,1,1842,22,5,k6_large_kettle_L.png,322478,382440,35,Man
625308,OSSe5,v2,jsons/s14.json,0.8619916499426079,1263,603,1280,720,9/2/23,16-7-4,1,23,c6,c6_small_kettle,c6_small_kettle,kettle,L,kitchen,0,misscaled,c6_small_kettle_L.png,small,c,1,2395,23,1,c6_small_kettle_L.png,322478,382440,35,Man
900160,OSSe5,v2,jsons/s3.json,-0.765087235,1364,651,1364,768,9/2/23,10-54-6,1,0,c10,c10_large_pot,c10_large_pot,pot,L,kitchen,0,scaled,c10_large_pot_L.png,large,c,1,1217,0,4,c10_large_pot_L.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,0.3148176252414536,1364,651,1364,768,9/2/23,10-54-6,1,1,k3,k3_small_binderclip,k3_small_binderclip,binderclip,L,classroom,0,scaled,k3_small_binderclip_L.png,small,c,1,1508,1,3,k3_small_binderclip_L.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,-0.14534802,1364,651,1364,768,9/2/23,10-54-6,1,2,c7,c7_large_kettle,c7_large_kettle,kettle,L,kitchen,0,scaled,c7_large_kettle_L.png,large,c,1,1384,2,4,c7_large_kettle_L.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,-0.991459044,1364,651,1364,768,9/2/23,10-54-6,1,3,k5,k5_small_eraser,k5_small_eraser,eraser,R,classroom,0,scaled,k5_small_eraser_R.png,small,m,1,1156,3,6,k5_small_eraser_R.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,0.8343594822214562,1364,651,1364,768,9/2/23,10-54-6,1,4,c3,c3_large_binderclip,c3_large_binderclip,binderclip,R,classroom,1,misscaled,c3_large_binderclip_R.png,large,m,1,1648,4,7,c3_large_binderclip_R.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,-1.113922481,1364,651,1364,768,9/2/23,10-54-6,1,5,c5,c5_large_eraser,c5_large_eraser,eraser,R,classroom,1,misscaled,c5_large_eraser_R.png,large,m,1,1123,5,7,c5_large_eraser_R.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,1.9068423155587475,1364,651,1364,768,9/2/23,10-54-6,1,6,k4,k4_small_clipboard,k4_small_clipboard,clipboard,L,classroom,0,misscaled,k4_small_clipboard_L.png,small,c,1,1937,6,4,k4_small_clipboard_L.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,-0.716844062,1364,651,1364,768,9/2/23,10-54-6,1,7,c2,c2_small_toaster,c2_small_toaster,toaster,R,kitchen,0,misscaled,c2_small_toaster_R.png,small,m,1,1230,7,1,c2_small_toaster_R.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,-0.108237887,1364,651,1364,768,9/2/23,10-54-6,1,8,k10,k10_small_pot,k10_small_pot,pot,L,kitchen,1,misscaled,k10_small_pot_L.png,small,c,1,1394,8,1,k10_small_pot_L.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,0.6376757792218838,1364,651,1364,768,9/2/23,10-54-6,1,9,k2,k2_large_toaster,k2_large_toaster,toaster,L,kitchen,1,scaled,k2_large_toaster_L.png,large,c,1,1595,9,5,k2_large_toaster_L.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,-1.852414121,1364,651,1364,768,9/2/23,10-54-6,1,10,k1,k1_large_spoon,k1_large_spoon,spoon,L,kitchen,1,misscaled,k1_large_spoon_L.png,large,c,1,924,10,7,k1_large_spoon_L.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,-0.627779744,1364,651,1364,768,9/2/23,10-54-6,1,11,k0,k0_large_sponge,k0_large_sponge,sponge,R,kitchen,1,misscaled,k0_large_sponge_R.png,large,m,1,1254,11,7,k0_large_sponge_R.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,-0.338320709,1364,651,1364,768,9/2/23,10-54-6,1,12,c4,c4_large_clipboard,c4_large_clipboard,clipboard,R,classroom,1,scaled,c4_large_clipboard_R.png,large,m,1,1332,12,7,c4_large_clipboard_R.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,-0.390274895,1364,651,1364,768,9/2/23,10-54-6,1,13,k8,k8_small_laptop,k8_small_laptop,laptop,L,classroom,0,misscaled,k8_small_laptop_L.png,small,c,1,1318,13,1,k8_small_laptop_L.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,0.8120934026365989,1364,651,1364,768,9/2/23,10-54-6,1,14,c11,c11_large_saltshaker,c11_large_saltshaker,saltshaker,L,kitchen,0,misscaled,c11_large_saltshaker_L.png,large,c,1,1642,14,7,c11_large_saltshaker_L.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,1.0273321719568858,1364,651,1364,768,9/2/23,10-54-6,1,15,k7,k7_small_kettle,k7_small_kettle,kettle,R,kitchen,1,misscaled,k7_small_kettle_R.png,small,m,1,1700,15,1,k7_small_kettle_R.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,2.329897827671035,1364,651,1364,768,9/2/23,10-54-6,1,16,c6,c6_large_flashdrive,c6_large_flashdrive,flashdrive,L,classroom,1,misscaled,c6_large_flashdrive_L.png,large,c,1,2051,16,7,c6_large_flashdrive_L.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,-0.85044054,1364,651,1364,768,9/2/23,10-54-6,1,17,c1,c1_small_spoon,c1_small_spoon,spoon,R,kitchen,0,scaled,c1_small_spoon_R.png,small,m,1,1194,17,1,c1_small_spoon_R.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,-0.31605463,1364,651,1364,768,9/2/23,10-54-6,1,18,k11,k11_small_saltshaker,k11_small_saltshaker,saltshaker,R,kitchen,1,scaled,k11_small_saltshaker_R.png,small,m,1,1338,18,1,k11_small_saltshaker_R.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,0.3148176252414536,1364,651,1364,768,9/2/23,10-54-6,1,19,c9,c9_large_notebook,c9_large_notebook,notebook,L,classroom,1,scaled,c9_large_notebook_L.png,large,c,1,1508,19,4,c9_large_notebook_L.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,1.2982361402393157,1364,651,1364,768,9/2/23,10-54-6,1,20,k6,k6_small_flashdrive,k6_small_flashdrive,flashdrive,R,classroom,0,scaled,k6_small_flashdrive_R.png,small,m,1,1773,20,5,k6_small_flashdrive_R.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,0.10700088244945262,1364,651,1364,768,9/2/23,10-54-6,1,21,c8,c8_large_laptop,c8_large_laptop,laptop,R,classroom,1,scaled,c8_large_laptop_R.png,large,m,1,1452,21,4,c8_large_laptop_R.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,-0.590669611,1364,651,1364,768,9/2/23,10-54-6,1,22,c0,c0_small_sponge,c0_small_sponge,sponge,R,kitchen,0,scaled,c0_small_sponge_R.png,small,m,1,1264,22,1,c0_small_sponge_R.png,234080,2016311,24,Woman
900160,OSSe5,v2,jsons/s3.json,-0.776220274,1364,651,1364,768,9/2/23,10-54-6,1,23,k9,k9_small_notebook,k9_small_notebook,notebook,L,classroom,0,misscaled,k9_small_notebook_L.png,small,c,1,1214,23,3,k9_small_notebook_L.png,234080,2016311,24,Woman
