,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,0,c3,clipboard,R,classroom,1,scaled,c3_large_clipboard_R.png,large,m,1,3374,0,7,c3_large_clipboard_R.png,297217,485698,64,Man
1,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,1,k7,laptop,L,classroom,0,misscaled,k7_small_laptop_L.png,small,c,1,1440,1,4,k7_small_laptop_L.png,297217,485698,64,Man
2,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,2,c1,toaster,R,kitchen,0,misscaled,c1_small_toaster_R.png,small,m,1,6804,2,2,c1_small_toaster_R.png,297217,485698,64,Man
3,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,3,k11,sponge,L,kitchen,1,scaled,k11_small_sponge_L.png,small,c,1,8137,3,5,k11_small_sponge_L.png,297217,485698,64,Man
4,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,4,k0,spoon,R,kitchen,1,misscaled,k0_large_spoon_R.png,large,m,1,1299,4,1,k0_large_spoon_R.png,297217,485698,64,Man
5,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,5,c6,kettle,L,kitchen,0,scaled,c6_large_kettle_L.png,large,c,1,1576,5,4,c6_large_kettle_L.png,297217,485698,64,Man
6,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,6,k8,notebook,R,classroom,0,misscaled,k8_small_notebook_R.png,small,m,1,8530,6,7,k8_small_notebook_R.png,297217,485698,64,Man
7,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,7,k9,pot,L,kitchen,1,misscaled,k9_small_pot_L.png,small,c,1,2577,7,5,k9_small_pot_L.png,297217,485698,64,Man
8,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,8,k5,flashdrive,R,classroom,0,scaled,k5_small_flashdrive_R.png,small,m,1,2971,8,6,k5_small_flashdrive_R.png,297217,485698,64,Man
9,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,9,c11,sponge,L,kitchen,0,misscaled,c11_large_sponge_L.png,large,c,1,1875,9,3,c11_large_sponge_L.png,297217,485698,64,Man
10,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,10,c0,spoon,R,kitchen,0,scaled,c0_small_spoon_R.png,small,m,1,1161,10,7,c0_small_spoon_R.png,297217,485698,64,Man
11,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,11,c5,flashdrive,L,classroom,1,misscaled,c5_large_flashdrive_L.png,large,m,0,2047,11,1,c5_large_flashdrive_L.png,297217,485698,64,Man
12,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,12,k2,binderclip,R,classroom,0,scaled,k2_small_binderclip_R.png,small,m,1,1540,12,1,k2_small_binderclip_R.png,297217,485698,64,Man
13,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,13,c8,notebook,L,classroom,1,scaled,c8_large_notebook_L.png,large,c,1,3082,13,2,c8_large_notebook_L.png,297217,485698,64,Man
14,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,14,c9,pot,R,kitchen,0,scaled,c9_large_pot_R.png,large,c,0,8410,14,4,c9_large_pot_R.png,297217,485698,64,Man
15,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,15,c4,eraser,L,classroom,1,misscaled,c4_large_eraser_L.png,large,c,1,1526,15,7,c4_large_eraser_L.png,297217,485698,64,Man
16,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,16,k4,eraser,L,classroom,0,scaled,k4_small_eraser_L.png,small,c,1,1742,16,5,k4_small_eraser_L.png,297217,485698,64,Man
17,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,17,c10,saltshaker,R,kitchen,0,misscaled,c10_large_saltshaker_R.png,large,m,1,1527,17,6,c10_large_saltshaker_R.png,297217,485698,64,Man
18,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,18,k1,toaster,L,kitchen,1,scaled,k1_large_toaster_L.png,large,c,1,1626,18,4,k1_large_toaster_L.png,297217,485698,64,Man
19,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,19,c2,binderclip,L,classroom,1,misscaled,c2_large_binderclip_L.png,large,c,1,1821,19,5,c2_large_binderclip_L.png,297217,485698,64,Man
20,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,20,k3,clipboard,R,classroom,0,misscaled,k3_small_clipboard_R.png,small,c,0,2817,20,3,k3_small_clipboard_R.png,297217,485698,64,Man
21,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,21,k6,kettle,R,kitchen,1,misscaled,k6_small_kettle_R.png,small,m,1,3889,21,7,k6_small_kettle_R.png,297217,485698,64,Man
22,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,22,k10,saltshaker,L,kitchen,1,scaled,k10_small_saltshaker_L.png,small,m,0,3953,22,5,k10_small_saltshaker_L.png,297217,485698,64,Man
23,317571,OSSe5,v2,jsons/s2.json,1366,619,1366,768,9-3-2023,11-2-48,3,23,c7,laptop,R,classroom,1,scaled,c7_large_laptop_R.png,large,c,0,1529,23,4,c7_large_laptop_R.png,297217,485698,64,Man
