,subjID,experimentName,versionName,sequenceName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,object,side,objectCategory,objSceneSemCong,scale,image,presentationSize,keyPress,accuracy,RT,ratingTrialNum,rating,thisRatingTrialFile,experimentTime,totalTime,age,gender
0,358583,OSSe5,v2,jsons/s7.json,1366,625,1366,768,9-2-2023,11-19-56,1,0,k1,notebook,R,classroom,0,scaled,k1_large_notebook_R.png,large,m,1,1568,0,4,k1_large_notebook_R.png,264701,321114,30,Man
1,358583,OSSe5,v2,jsons/s7.json,1366,625,1366,768,9-2-2023,11-19-56,1,1,k8,clipboard,L,classroom,0,misscaled,k8_small_clipboard_L.png,small,c,1,1586,1,3,k8_small_clipboard_L.png,264701,321114,30,Man
2,358583,OSSe5,v2,jsons/s7.json,1366,625,1366,768,9-2-2023,11-19-56,1,2,k11,kettle,R,kitchen,1,misscaled,k11_small_kettle_R.png,small,m,1,2506,2,5,k11_small_kettle_R.png,264701,321114,30,Man
3,358583,OSSe5,v2,jsons/s7.json,1366,625,1366,768,9-2-2023,11-19-56,1,3,c3,saltshaker,L,kitchen,0,scaled,c3_small_saltshaker_L.png,small,c,1,1762,3,3,c3_small_saltshaker_L.png,264701,321114,30,Man
4,358583,OSSe5,v2,jsons/s7.json,1366,625,1366,768,9-2-2023,11-19-56,1,4,k7,binderclip,L,classroom,0,scaled,k7_small_binderclip_L.png,small,c,1,1364,4,4,k7_small_binderclip_L.png,264701,321114,30,Man
5,358583,OSSe5,v2,jsons/s7.json,1366,625,1366,768,9-2-2023,11-19-56,1,5,c8,clipboard,R,classroom,1,scaled,c8_large_clipboard_R.png,large,c,0,1880,5,4,c8_large_clipboard_R.png,264701,321114,30,Man
6,358583,OSSe5,v2,jsons/s7.json,1366,625,1366,768,9-2-2023,11-19-56,1,6,k3,saltshaker,L,kitchen,1,misscaled,k3_large_saltshaker_L.png,large,c,1,1539,6,5,k3_large_saltshaker_L.png,264701,321114,30,Man
7,358583,OSSe5,v2,jsons/s7.json,1366,625,1366,768,9-2-2023,11-19-56,1,7,c0,laptop,L,classroom,1,misscaled,c0_small_laptop_L.png,small,c,1,1746,7,2,c0_small_laptop_L.png,264701,321114,30,Man
8,358583,OSSe5,v2,jsons/s7.json,1366,625,1366,768,9-2-2023,11-19-56,1,8,c11,kettle,L,kitchen,0,scaled,c11_large_kettle_L.png,large,c,1,1211,8,3,c11_large_kettle_L.png,264701,321114,30,Man
9,358583,OSSe5,v2,jsons/s7.json,1366,625,1366,768,9-2-2023,11-19-56,1,9,c7,binderclip,R,classroom,1,misscaled,c7_large_binderclip_R.png,large,m,1,1090,9,4,c7_large_binderclip_R.png,264701,321114,30,Man
10,358583,OSSe5,v2,jsons/s7.json,1366,625,1366,768,9-2-2023,11-19-56,1,10,c1,notebook,R,classroom,1,misscaled,c1_small_notebook_R.png,small,c,0,1250,10,2,c1_small_notebook_R.png,264701,321114,30,Man
11,358583,OSSe5,v2,jsons/s7.json,1366,625,1366,768,9-2-2023,11-19-56,1,11,c9,eraser,R,classroom,1,misscaled,c9_large_eraser_R.png,large,m,1,1425,11,5,c9_large_eraser_R.png,264701,321114,30,Man
12,358583,OSSe5,v2,jsons/s7.json,1366,625,1366,768,9-2-2023,11-19-56,1,12,k2,pot,L,kitchen,1,scaled,k2_large_pot_L.png,large,c,1,1828,12,2,k2_large_pot_L.png,264701,321114,30,Man
13,358583,OSSe5,v2,jsons/s7.json,1366,625,1366,768,9-2-2023,11-19-56,1,13,k0,laptop,R,classroom,0,scaled,k0_large_laptop_R.png,large,m,1,1435,13,3,k0_large_laptop_R.png,264701,321114,30,Man
14,358583,OSSe5,v2,jsons/s7.json,1366,625,1366,768,9-2-2023,11-19-56,1,14,c5,spoon,R,kitchen,0,scaled,c5_small_spoon_R.png,small,m,1,1665,14,4,c5_small_spoon_R.png,264701,321114,30,Man
15,358583,OSSe5,v2,jsons/s7.json,1366,625,1366,768,9-2-2023,11-19-56,1,15,k5,spoon,L,kitchen,1,misscaled,k5_large_spoon_L.png,large,m,0,1201,15,2,k5_large_spoon_L.png,264701,321114,30,Man
